20180726-100942,20180726-101050,NG,,67.99,,A117WithFin,LeftStation,0.000,0.000,66.641,0.023,RawUp,66.616,-0.033,-0.033,-0.033,-0.033,-0.033,-0.033,-0.033,RawDown,-0.025,-0.025,-0.025,-0.025,-0.025,-0.001,-0.001,-0.001,-0.001,
20180726-101105,20180726-101210,NG,,64.93,F6R822400LZK93W9M,A117WithFin,LeftStation,0.076,0.028,70.514,1.027,RawUp,2.073,72.107,1.609,1.164,2.073,2.234,1.640,1.479,RawDown,1.138,1.308,1.649,1.464,1.414,1.911,0.868,1.254,1.298,
20180726-103259,20180726-103408,NG,,68.94,,A117WithFin,LeftStation,0.000,0.000,66.640,0.130,RawUp,66.615,-0.033,-0.033,-0.033,-0.033,-0.033,-0.033,-0.033,RawDown,-0.025,-0.025,-0.025,-0.025,-0.025,0.105,0.105,0.001,0.001,
20180726-103432,20180726-103538,OK,,65.91,F6R822400LZK93W9M,A117WithFin,LeftStation,0.093,0.064,70.527,0.049,RawUp,1.910,72.198,1.793,1.098,1.980,2.221,1.656,1.496,RawDown,1.241,1.352,1.641,1.444,1.462,1.379,1.345,1.877,1.745,
20180726-110335,20180726-110447,NG,,71.81,F6R822400LZK93W9M,A117WithFin,LeftStation,0.080,0.060,69.773,0.262,RawUp,2.003,70.730,1.668,1.123,2.030,2.225,1.607,1.480,RawDown,0.487,0.621,0.943,0.734,0.738,0.826,0.836,1.422,1.252,
20180726-110832,20180726-110943,NG,,70.51,F6R822401BQK93W9N,A117WithFin,LeftStation,0.057,0.054,-67.685,-2.061,RawUp,1.056,69.020,1.378,1.033,1.158,1.261,1.248,1.166,RawDown,0.399,0.599,0.502,0.350,0.504,2.623,2.782,2.562,2.433,
20180726-111903,20180726-112011,NG,,68.18,F6R822401BQK93W9N,A117WithFin,LeftStation,0.059,0.051,-68.633,1.694,RawUp,1.053,1.379,1.381,1.032,1.158,1.261,1.251,1.168,RawDown,1.128,1.335,1.234,1.068,1.233,2.630,2.783,2.560,2.433,
20180726-112226,20180726-112331,NG,,65.16,F6R822401BQK93W9N,A117WithFin,LeftStation,0.061,0.050,-69.116,0.988,RawUp,1.048,1.381,1.392,1.031,1.155,1.260,1.253,1.169,RawDown,1.608,1.817,1.718,1.551,1.713,2.403,2.560,2.331,2.205,
20180726-112652,20180726-112757,NG,,65.17,F6R822401BQK93W9N,A117WithFin,LeftStation,0.065,0.056,-68.888,0.984,RawUp,1.042,1.380,1.400,1.028,1.154,1.261,1.258,1.171,RawDown,1.366,1.572,1.473,1.307,1.475,2.161,2.314,2.082,1.960,
20180726-112825,20180726-112930,NG,,65.17,F6R822401BQK93W9N,A117WithFin,LeftStation,0.066,0.054,-69.389,-0.850,RawUp,1.041,1.379,1.400,1.027,1.153,1.260,1.259,1.170,RawDown,1.845,2.046,1.944,1.782,1.949,1.677,1.833,1.603,1.482,
20180726-113847,20180726-113958,NG,,70.56,F6R822401BQK93W9N,A117WithFin,LeftStation,0.064,0.053,-69.132,1.222,RawUp,1.043,1.380,1.396,1.029,1.155,1.260,1.257,1.170,RawDown,1.610,1.816,1.715,1.549,1.715,2.637,2.791,2.562,2.440,
20180726-114100,20180726-114211,NG,,70.56,F6R822401BQK93W9N,A117WithFin,LeftStation,0.063,0.050,-69.375,-0.864,RawUp,1.047,1.382,1.398,1.032,1.156,1.262,1.258,1.172,RawDown,1.851,2.055,1.954,1.786,1.953,1.675,1.833,1.602,1.480,
20180726-114233,20180726-114344,NG,,70.54,F6R822401BQK93W9N,A117WithFin,LeftStation,0.064,0.054,-69.357,0.744,RawUp,1.046,1.381,1.398,1.030,1.156,1.262,1.257,1.172,RawDown,1.835,2.040,1.941,1.775,1.942,2.395,2.542,2.314,2.195,
20180726-114356,20180726-114506,NG,,70.54,F6R822401BQK93W9N,A117WithFin,LeftStation,0.066,0.054,-69.122,-0.613,RawUp,1.046,1.382,1.400,1.030,1.158,1.262,1.258,1.173,RawDown,1.599,1.806,1.705,1.540,1.706,1.680,1.831,1.603,1.480,
20180726-130036,20180726-130149,NG,,73.55,F6R822401BQK93W9N,A117WithFin,LeftStation,0.064,0.057,-68.394,1.449,RawUp,1.056,1.384,1.388,1.033,1.162,1.265,1.256,1.174,RawDown,0.881,1.087,0.990,0.827,0.992,2.145,2.300,2.076,1.953,
20180726-130202,20180726-130312,NG,,70.79,F6R822401BQK93W9N,A117WithFin,LeftStation,0.065,0.053,-69.388,0.737,RawUp,1.048,1.383,1.398,1.033,1.159,1.262,1.260,1.175,RawDown,1.855,2.057,1.956,1.789,1.958,2.396,2.548,2.319,2.198,
20180726-130349,20180726-130500,NG,,70.86,F6R822401BQK93W9N,A117WithFin,LeftStation,0.062,0.055,-69.366,0.499,RawUp,1.049,1.386,1.401,1.036,1.159,1.262,1.260,1.175,RawDown,1.847,2.057,1.955,1.790,1.956,2.157,2.309,2.076,1.953,
20180726-130517,20180726-130628,NG,,70.51,F6R822401BQK93W9N,A117WithFin,LeftStation,0.062,0.051,-69.156,0.966,RawUp,1.050,1.386,1.402,1.037,1.158,1.262,1.261,1.176,RawDown,1.620,1.822,1.722,1.557,1.722,2.397,2.546,2.317,2.195,
20180726-130635,20180726-130746,NG,,70.48,F6R822401BQK93W9N,A117WithFin,LeftStation,0.065,0.050,-69.394,0.731,RawUp,1.052,1.386,1.404,1.039,1.161,1.263,1.261,1.179,RawDown,1.855,2.057,1.955,1.789,1.955,2.393,2.541,2.310,2.185,
20180726-130756,20180726-130907,NG,,70.50,F6R822401BQK93W9N,A117WithFin,LeftStation,0.069,0.053,-69.394,-0.641,RawUp,1.054,1.385,1.401,1.036,1.164,1.263,1.263,1.181,RawDown,1.857,2.060,1.957,1.792,1.960,1.905,2.058,1.828,1.708,
20180726-130909,20180726-131020,NG,,70.51,F6R822401BQK93W9N,A117WithFin,LeftStation,0.067,0.053,-68.180,2.185,RawUp,1.049,1.385,1.403,1.037,1.163,1.263,1.261,1.180,RawDown,0.647,0.853,0.751,0.588,0.752,2.639,2.794,2.560,2.437,
20180726-131035,20180726-131145,NG,,70.59,F6R822401BQK93W9N,A117WithFin,LeftStation,0.065,0.049,-69.393,0.740,RawUp,1.050,1.383,1.402,1.037,1.161,1.263,1.261,1.178,RawDown,1.852,2.054,1.951,1.786,1.951,2.395,2.548,2.312,2.194,
20180726-131147,20180726-131258,NG,,70.50,F6R822401BQK93W9N,A117WithFin,LeftStation,0.069,0.049,-69.384,-0.634,RawUp,1.049,1.383,1.402,1.033,1.161,1.264,1.262,1.179,RawDown,1.850,2.056,1.950,1.784,1.949,1.910,2.064,1.832,1.712,
20180726-131306,20180726-131418,NG,,71.23,F6R822401BQK93W9N,A117WithFin,LeftStation,0.065,0.055,-69.116,-1.096,RawUp,1.049,1.380,1.389,1.035,1.160,1.262,1.257,1.176,RawDown,1.601,1.808,1.708,1.546,1.709,1.197,1.353,1.119,0.997,
20180726-131420,20180726-131531,NG,,70.54,F6R822401BQK93W9N,A117WithFin,LeftStation,0.067,0.052,-69.363,0.737,RawUp,1.054,1.383,1.396,1.036,1.164,1.265,1.262,1.179,RawDown,1.847,2.056,1.953,1.787,1.952,2.386,2.542,2.312,2.187,
20180726-131533,20180726-131644,NG,,70.51,F6R822401BQK93W9N,A117WithFin,LeftStation,0.068,0.047,-69.379,0.743,RawUp,1.050,1.383,1.397,1.036,1.163,1.266,1.264,1.180,RawDown,1.850,2.053,1.951,1.784,1.947,2.395,2.547,2.317,2.196,
20180726-131700,20180726-131811,NG,,70.48,F6R822401BQK93W9N,A117WithFin,LeftStation,0.070,0.052,-69.390,0.502,RawUp,1.049,1.382,1.399,1.035,1.162,1.264,1.265,1.180,RawDown,1.850,2.049,1.950,1.787,1.952,2.158,2.313,2.078,1.955,
20180726-131826,20180726-131936,NG,,70.51,F6R822401BQK93W9N,A117WithFin,LeftStation,0.068,0.049,-69.388,0.974,RawUp,1.050,1.385,1.402,1.036,1.164,1.267,1.264,1.180,RawDown,1.858,2.063,1.959,1.792,1.958,2.633,2.786,2.554,2.435,
20180726-131945,20180726-132056,NG,,70.59,F6R822401BQK93W9N,A117WithFin,LeftStation,0.068,0.050,-69.144,1.226,RawUp,1.051,1.384,1.400,1.036,1.165,1.266,1.263,1.180,RawDown,1.609,1.811,1.710,1.544,1.710,2.637,2.793,2.558,2.436,
20180726-132110,20180726-132221,NG,,70.51,F6R822401BQK93W9N,A117WithFin,LeftStation,0.069,0.050,-68.902,1.225,RawUp,1.049,1.382,1.398,1.035,1.163,1.265,1.262,1.179,RawDown,1.369,1.573,1.470,1.306,1.470,2.397,2.551,2.321,2.198,
20180726-132231,20180726-132341,NG,,70.45,F6R822401BQK93W9N,A117WithFin,LeftStation,0.069,0.051,-68.900,1.461,RawUp,1.048,1.383,1.401,1.036,1.163,1.264,1.263,1.181,RawDown,1.366,1.570,1.467,1.300,1.468,2.632,2.782,2.549,2.426,
20180726-132346,20180726-132456,NG,,70.50,F6R822401BQK93W9N,A117WithFin,LeftStation,0.070,0.050,-69.396,0.961,RawUp,1.047,1.382,1.401,1.033,1.162,1.263,1.263,1.179,RawDown,1.855,2.055,1.954,1.789,1.955,2.626,2.772,2.537,2.418,
20180726-132457,20180726-132608,NG,,70.54,F6R822401BQK93W9N,A117WithFin,LeftStation,0.066,0.053,-69.133,0.720,RawUp,1.047,1.383,1.399,1.037,1.160,1.259,1.259,1.178,RawDown,1.611,1.819,1.720,1.556,1.719,2.149,2.298,2.067,1.948,
20180726-132624,20180726-132734,NG,,70.56,F6R822401BQK93W9N,A117WithFin,LeftStation,0.064,0.045,-69.387,0.497,RawUp,1.053,1.382,1.394,1.038,1.162,1.262,1.256,1.177,RawDown,1.853,2.051,1.950,1.783,1.947,2.146,2.302,2.071,1.943,
20180726-132743,20180726-132854,NG,,70.48,F6R822401BQK93W9N,A117WithFin,LeftStation,0.063,0.052,-69.131,1.208,RawUp,1.055,1.382,1.390,1.039,1.164,1.262,1.255,1.177,RawDown,1.609,1.812,1.714,1.551,1.713,2.627,2.784,2.551,2.425,
20180726-132905,20180726-133016,NG,,70.54,F6R822401BQK93W9N,A117WithFin,LeftStation,0.063,0.046,-69.405,0.485,RawUp,1.058,1.383,1.390,1.039,1.165,1.264,1.255,1.178,RawDown,1.860,2.056,1.956,1.796,1.955,2.148,2.306,2.076,1.954,
20180726-141638,20180726-141749,NG,,71.23,,A117WithFin,LeftStation,0.000,0.000,66.141,0.129,RawUp,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,RawDown,-0.026,-0.026,-0.026,-0.026,-0.026,0.002,0.002,0.002,0.002,
20180726-151612,20180726-151728,NG,,76.71,F6R822401BQK93W9N,A117WithFin,LeftStation,0.078,0.048,-69.117,0.968,RawUp,1.443,1.885,1.911,1.485,1.651,1.796,1.813,1.660,RawDown,1.608,1.803,1.704,1.546,1.704,2.385,2.540,2.311,2.191,
20180726-151729,20180726-151842,NG,,73.68,F6R822401BQK93W9N,A117WithFin,LeftStation,0.080,0.050,-69.113,0.946,RawUp,1.442,1.880,1.904,1.484,1.649,1.796,1.812,1.659,RawDown,1.621,1.821,1.722,1.564,1.721,2.379,2.535,2.309,2.184,
20180726-151843,20180726-151956,NG,,73.69,F6R822401BQK93W9N,A117WithFin,LeftStation,0.080,0.049,-69.354,-1.110,RawUp,1.439,1.882,1.910,1.486,1.649,1.798,1.815,1.661,RawDown,1.859,2.058,1.958,1.797,1.958,1.435,1.583,1.355,1.233,
20180726-151957,20180726-152110,NG,,73.62,F6R822401BQK93W9N,A117WithFin,LeftStation,0.079,0.054,-69.326,0.726,RawUp,1.438,1.883,1.913,1.488,1.648,1.792,1.811,1.660,RawDown,1.853,2.061,1.962,1.799,1.962,2.391,2.548,2.318,2.193,
20180726-152111,20180726-152224,NG,,73.73,F6R822401BQK93W9N,A117WithFin,LeftStation,0.077,0.049,-69.344,-1.595,RawUp,1.439,1.884,1.914,1.486,1.647,1.794,1.812,1.660,RawDown,1.851,2.054,1.950,1.788,1.950,0.945,1.099,0.868,0.745,
20180726-152225,20180726-152338,NG,,73.73,F6R822401BQK93W9N,A117WithFin,LeftStation,0.076,0.053,-69.330,-0.634,RawUp,1.438,1.887,1.919,1.487,1.647,1.794,1.815,1.661,RawDown,1.850,2.057,1.956,1.792,1.956,1.909,2.063,1.835,1.709,
20180726-152339,20180726-152452,NG,,73.66,F6R822401BQK93W9N,A117WithFin,LeftStation,0.077,0.051,-68.847,1.225,RawUp,1.436,1.880,1.916,1.487,1.645,1.795,1.817,1.661,RawDown,1.367,1.573,1.471,1.306,1.471,2.401,2.551,2.317,2.195,
