20180731-105158,20180731-105241,NG,,43.66,,A117NoFin,LeftStation,0.199,0.009,11.493,0.090,RawUp,1.795,2.247,2.620,1.895,2.018,2.075,2.271,2.061,RawDown,2.980,3.067,3.029,2.920,2.999,2.737,2.961,2.783,2.607,
20180731-105816,20180731-105855,NG,,38.33,,A117NoFin,LeftStation,0.197,0.010,11.485,0.093,RawUp,1.935,2.107,2.345,1.905,2.033,1.984,2.123,2.022,RawDown,2.932,3.061,3.054,2.900,2.985,2.633,2.959,2.858,2.578,
20180731-110526,20180731-110604,NG,,38.28,,A117NoFin,LeftStation,0.200,0.010,11.492,0.094,RawUp,1.874,2.139,2.429,1.891,2.016,2.000,2.162,2.025,RawDown,2.959,3.075,3.058,2.919,3.000,2.680,2.972,2.843,2.596,
20180731-110639,20180731-110717,NG,,38.28,,A117NoFin,LeftStation,0.199,0.010,11.491,0.088,RawUp,1.769,2.248,2.704,1.948,2.022,2.091,2.323,2.099,RawDown,2.974,3.056,2.999,2.895,2.979,2.748,2.961,2.736,2.570,
20180731-142742,20180731-142825,NG,,43.71,,A117NoFin,LeftStation,0.113,0.061,10.921,0.106,RawUp,1.924,2.287,2.275,1.932,2.124,2.149,2.129,2.074,RawDown,2.822,2.810,2.904,2.796,2.843,2.622,2.749,2.818,2.550,
20180731-142840,20180731-142918,NG,,38.31,,A117NoFin,LeftStation,0.056,0.109,11.322,0.026,RawUp,1.868,2.204,2.258,1.911,2.034,2.146,2.143,2.054,RawDown,2.922,3.034,3.012,2.871,2.860,2.656,2.933,2.830,2.573,
20180731-142931,20180731-143010,NG,,38.30,,A117NoFin,LeftStation,0.062,0.005,11.200,0.080,RawUp,1.805,2.145,2.238,1.939,1.940,2.090,2.090,2.030,RawDown,2.909,3.018,2.985,2.872,2.954,2.696,2.992,2.840,2.542,
20180731-143022,20180731-143100,NG,,38.31,,A117NoFin,LeftStation,0.062,0.019,11.247,0.028,RawUp,1.937,2.240,2.255,1.901,2.052,2.163,2.131,2.062,RawDown,2.863,2.982,2.951,2.845,2.927,2.600,2.895,2.839,2.565,
20180731-143113,20180731-143151,NG,,38.28,,A117NoFin,LeftStation,0.074,0.007,11.211,0.041,RawUp,1.869,2.176,2.255,1.896,2.013,2.102,2.079,2.018,RawDown,2.894,3.005,2.989,2.877,2.950,2.667,2.920,2.861,2.574,
20180731-143203,20180731-143242,NG,,38.28,,A117NoFin,LeftStation,0.045,0.002,11.251,0.056,RawUp,1.941,2.258,2.255,1.929,2.023,2.197,2.163,2.041,RawDown,2.843,2.961,2.960,2.836,2.901,2.607,2.895,2.830,2.559,
20180731-143253,20180731-143331,NG,,38.28,,A117NoFin,LeftStation,0.117,0.030,11.422,0.034,RawUp,1.908,2.128,2.338,1.930,2.031,2.085,2.113,2.057,RawDown,2.904,3.045,3.018,2.883,2.939,2.627,2.948,2.855,2.552,
20180731-143342,20180731-143420,NG,,38.30,,A117NoFin,LeftStation,0.091,0.024,11.572,0.147,RawUp,1.847,2.188,2.231,1.903,2.049,2.175,2.169,1.991,RawDown,2.838,3.000,2.987,2.778,2.918,2.674,2.956,2.846,2.580,
20180731-143437,20180731-143511,NG,,33.77,,A117NoFin,LeftStation,0.162,0.012,11.168,0.094,RawUp,2.404,2.836,2.213,1.845,2.502,2.565,2.270,2.251,RawDown,2.499,2.611,2.750,2.658,2.636,2.220,2.415,2.694,2.463,
20180731-143524,20180731-143602,NG,,38.28,,A117NoFin,LeftStation,0.037,0.009,11.146,0.063,RawUp,1.845,2.141,2.216,1.921,1.972,2.093,2.123,2.024,RawDown,2.918,3.011,2.988,2.878,2.956,2.703,2.962,2.828,2.559,
20180731-151708,20180731-151754,NG,,46.07,,A117NoFin,LeftStation,0.123,0.058,10.970,0.082,RawUp,1.824,2.142,2.231,1.934,2.031,2.029,2.051,2.019,RawDown,2.909,2.910,2.981,2.864,2.926,2.697,2.846,2.868,2.577,
20180731-151859,20180731-151939,NG,,40.67,,A117NoFin,LeftStation,0.056,0.107,11.354,0.023,RawUp,1.816,2.150,2.251,1.921,1.993,2.099,2.119,2.038,RawDown,2.963,3.078,3.042,2.897,2.898,2.693,2.980,2.839,2.574,
20180731-151952,20180731-152032,NG,,40.65,,A117NoFin,LeftStation,0.063,0.008,11.214,0.067,RawUp,1.791,2.130,2.242,1.952,1.931,2.077,2.086,2.029,RawDown,2.923,3.033,2.995,2.881,2.969,2.702,2.999,2.834,2.536,
20180731-152046,20180731-152126,NG,,40.65,,A117NoFin,LeftStation,0.056,0.021,11.265,0.019,RawUp,1.876,2.213,2.268,1.897,2.012,2.133,2.120,2.043,RawDown,2.911,3.025,2.983,2.881,2.969,2.645,2.930,2.841,2.574,
20180731-152139,20180731-152220,NG,,40.65,,A117NoFin,LeftStation,0.075,0.009,11.231,0.031,RawUp,1.852,2.150,2.258,1.912,1.996,2.081,2.070,2.014,RawDown,2.909,3.022,3.001,2.885,2.965,2.673,2.932,2.854,2.561,
20180731-152231,20180731-152312,NG,,40.65,,A117NoFin,LeftStation,0.047,0.002,11.281,0.041,RawUp,1.892,2.228,2.247,1.932,1.981,2.158,2.136,2.019,RawDown,2.885,3.002,2.990,2.866,2.940,2.643,2.930,2.835,2.564,
20180731-152322,20180731-152403,NG,,40.67,,A117NoFin,LeftStation,0.106,0.027,11.417,0.052,RawUp,1.824,2.129,2.323,1.931,1.968,2.041,2.076,2.025,RawDown,2.965,3.104,3.061,2.927,2.993,2.687,2.999,2.866,2.567,
20180731-152413,20180731-152454,NG,,40.67,,A117NoFin,LeftStation,0.090,0.026,11.581,0.135,RawUp,1.800,2.145,2.229,1.909,2.014,2.142,2.154,1.974,RawDown,2.872,3.034,3.010,2.801,2.949,2.705,2.984,2.843,2.579,
