20180723-092346,20180723-092419,NG,,33.64,,A117WithFin,LeftStation,0.183,0.018,70.354,-0.112,RawUp,1.376,1.465,1.459,1.503,1.563,1.521,1.480,1.480,RawDown,0.566,0.565,0.538,0.533,0.534,2.267,2.211,2.187,2.219,
20180723-092957,20180723-093026,NG,,29.39,,A117WithFin,LeftStation,0.179,0.017,70.352,-0.110,RawUp,1.382,1.452,1.452,1.500,1.563,1.519,1.479,1.487,RawDown,0.564,0.563,0.536,0.531,0.532,2.263,2.207,2.183,2.216,
20180723-093029,20180723-093058,NG,,29.39,,A117WithFin,LeftStation,0.173,0.018,70.348,-0.110,RawUp,1.382,1.450,1.453,1.500,1.557,1.520,1.479,1.484,RawDown,0.566,0.564,0.538,0.533,0.534,2.265,2.208,2.185,2.218,
20180723-093129,20180723-093158,NG,,29.40,,A117WithFin,LeftStation,0.177,0.018,70.348,-0.110,RawUp,1.379,1.454,1.456,1.498,1.559,1.516,1.479,1.481,RawDown,0.563,0.561,0.535,0.531,0.531,2.262,2.206,2.183,2.216,
20180723-093206,20180723-093235,NG,,29.39,,A117WithFin,LeftStation,0.176,0.018,70.351,-0.109,RawUp,1.380,1.449,1.456,1.498,1.559,1.516,1.481,1.482,RawDown,0.566,0.564,0.537,0.533,0.534,2.264,2.208,2.185,2.217,
20180723-093244,20180723-093314,NG,,29.38,,A117WithFin,LeftStation,0.182,0.018,70.355,-0.108,RawUp,1.379,1.455,1.455,1.504,1.563,1.519,1.476,1.487,RawDown,0.566,0.564,0.539,0.534,0.534,2.264,2.208,2.185,2.218,
20180723-093316,20180723-093345,NG,,29.38,,A117WithFin,LeftStation,0.176,0.019,70.352,-0.110,RawUp,1.381,1.458,1.460,1.499,1.560,1.517,1.476,1.482,RawDown,0.566,0.564,0.538,0.534,0.533,2.265,2.209,2.186,2.219,
20180723-093401,20180723-093430,NG,,29.39,,A117WithFin,LeftStation,0.179,0.018,70.351,-0.109,RawUp,1.377,1.449,1.455,1.494,1.559,1.519,1.476,1.477,RawDown,0.566,0.565,0.539,0.534,0.534,2.265,2.209,2.186,2.219,
20180723-093434,20180723-093504,NG,,29.39,,A117WithFin,LeftStation,0.178,0.018,70.344,-0.108,RawUp,1.370,1.454,1.457,1.493,1.553,1.518,1.474,1.476,RawDown,0.565,0.564,0.537,0.533,0.533,2.263,2.206,2.184,2.216,
20180723-093511,20180723-093540,NG,,29.38,,A117WithFin,LeftStation,0.178,0.018,70.349,-0.108,RawUp,1.374,1.451,1.452,1.492,1.556,1.512,1.472,1.476,RawDown,0.567,0.565,0.540,0.535,0.535,2.264,2.209,2.186,2.219,
20180723-093554,20180723-093624,NG,,29.41,,A117WithFin,LeftStation,0.178,0.018,70.344,-0.109,RawUp,1.369,1.448,1.451,1.488,1.551,1.514,1.474,1.475,RawDown,0.567,0.566,0.540,0.535,0.535,2.266,2.210,2.186,2.220,
20180723-093649,20180723-093719,NG,,29.41,,A117WithFin,LeftStation,0.182,0.017,70.346,-0.109,RawUp,1.370,1.443,1.452,1.491,1.556,1.512,1.473,1.473,RawDown,0.564,0.563,0.537,0.533,0.533,2.263,2.207,2.184,2.217,
20180723-093725,20180723-093755,NG,,29.41,,A117WithFin,LeftStation,0.181,0.018,70.346,-0.109,RawUp,1.369,1.442,1.452,1.490,1.554,1.512,1.471,1.479,RawDown,0.567,0.565,0.539,0.535,0.535,2.265,2.210,2.187,2.220,
20180723-093757,20180723-093826,NG,,29.40,,A117WithFin,LeftStation,0.181,0.018,70.349,-0.111,RawUp,1.375,1.448,1.448,1.496,1.558,1.515,1.475,1.477,RawDown,0.566,0.564,0.537,0.533,0.534,2.266,2.210,2.187,2.219,
20180723-093843,20180723-093912,NG,,29.38,,A117WithFin,LeftStation,0.182,0.018,70.355,-0.110,RawUp,1.378,1.452,1.451,1.495,1.563,1.524,1.484,1.491,RawDown,0.567,0.565,0.539,0.535,0.535,2.266,2.211,2.188,2.221,
20180723-093928,20180723-093957,NG,,29.41,,A117WithFin,LeftStation,0.176,0.018,70.359,-0.111,RawUp,1.387,1.456,1.461,1.504,1.566,1.529,1.489,1.490,RawDown,0.567,0.565,0.540,0.535,0.535,2.268,2.211,2.188,2.221,
20180723-094000,20180723-094029,NG,,29.40,,A117WithFin,LeftStation,0.180,0.018,70.363,-0.112,RawUp,1.388,1.462,1.462,1.508,1.570,1.525,1.482,1.487,RawDown,0.567,0.566,0.539,0.535,0.535,2.268,2.212,2.189,2.222,
20180723-094049,20180723-094119,NG,,29.38,,A117WithFin,LeftStation,0.184,0.018,70.359,-0.111,RawUp,1.379,1.458,1.460,1.502,1.566,1.523,1.481,1.483,RawDown,0.567,0.565,0.539,0.535,0.535,2.267,2.211,2.188,2.221,
20180723-094125,20180723-094155,NG,,29.40,,A117WithFin,LeftStation,0.182,0.018,70.356,-0.111,RawUp,1.379,1.449,1.460,1.500,1.564,1.521,1.487,1.486,RawDown,0.567,0.565,0.538,0.534,0.534,2.267,2.210,2.190,2.220,
20180723-094200,20180723-094250,NG,,49.52,,A117WithFin,LeftStation,0.180,0.018,70.357,-0.111,RawUp,1.381,1.453,1.460,1.520,1.564,1.527,1.485,1.491,RawDown,0.567,0.568,0.538,0.534,0.534,2.267,2.212,2.188,2.221,
20180723-094301,20180723-094330,NG,,29.41,,A117WithFin,LeftStation,0.169,0.018,70.356,-0.113,RawUp,1.389,1.459,1.467,1.510,1.562,1.523,1.486,1.486,RawDown,0.568,0.566,0.540,0.536,0.536,2.270,2.213,2.191,2.223,
20180723-094338,20180723-094407,NG,,29.40,,A117WithFin,LeftStation,0.174,0.017,70.355,-0.112,RawUp,1.384,1.461,1.464,1.502,1.562,1.528,1.486,1.487,RawDown,0.567,0.566,0.539,0.535,0.536,2.269,2.213,2.190,2.222,
20180723-094411,20180723-094440,NG,,29.41,,A117WithFin,LeftStation,0.180,0.018,70.362,-0.112,RawUp,1.388,1.458,1.457,1.507,1.569,1.523,1.480,1.483,RawDown,0.568,0.566,0.540,0.535,0.536,2.269,2.212,2.189,2.222,
20180723-094442,20180723-094511,NG,,29.39,,A117WithFin,LeftStation,0.175,0.018,70.352,-0.111,RawUp,1.380,1.459,1.459,1.498,1.558,1.522,1.481,1.484,RawDown,0.567,0.566,0.540,0.536,0.536,2.268,2.212,2.189,2.222,
20180723-094513,20180723-094542,NG,,29.40,,A117WithFin,LeftStation,0.173,0.018,70.354,-0.111,RawUp,1.387,1.453,1.454,1.506,1.561,1.526,1.485,1.485,RawDown,0.566,0.565,0.539,0.535,0.535,2.267,2.212,2.189,2.221,
20180723-094543,20180723-094613,NG,,29.40,,A117WithFin,LeftStation,0.173,0.018,70.352,-0.113,RawUp,1.382,1.454,1.460,1.498,1.558,1.521,1.480,1.484,RawDown,0.568,0.566,0.540,0.536,0.536,2.270,2.215,2.191,2.223,
20180723-094615,20180723-094644,NG,,29.41,,A117WithFin,LeftStation,0.178,0.018,70.355,-0.113,RawUp,1.383,1.452,1.453,1.502,1.563,1.516,1.473,1.480,RawDown,0.566,0.565,0.539,0.534,0.534,2.269,2.213,2.189,2.222,
