StartTime,FinishTime,Status,Error,CT,Barcode,ProductType,Description,SPC,K-fin up surface profile,L-fin up surface parallelism,J-pedestal flatness,M-vc down surface profile,O-inner standoff profile,N-outer standoff profile,SPCMIN,上表面轮廓度MIN,上表面平行度MIN,凸台平面度MIN,下表面轮廓度MIN,内螺柱轮廓度MIN,外螺柱轮廓度MIN,SPCMAX,上表面轮廓度MAX,上表面平行度MAX,凸台平面度MAX,下表面轮廓度MAX,内螺柱轮廓度MAX,外螺柱轮廓度MAX,SPEC,SPEC-K,UpLimit-K,DownLimit-K,SPEC-L,UpLimit-L,DownLimit-L,SPEC-J,UpLimit-J,DownLimit-J,SPEC-M,UpLimit-M,DownLimit-M,SPEC-O,UpLimit-O,DownLimit-O,SPEC-N,UpLimit-N,DownLimit-N,,SPC,K-fin up surface profile,L-fin up surface parallelism,J-pedestal flatness,M-vc down surface profile,O-inner standoff profile,N-outer standoff profile,SPEC,SPEC-K,UpLimit-K,DownLimit-K,SPEC-L,UpLimit-L,DownLimit-L,SPEC-J,UpLimit-J,DownLimit-J,SPEC-M,UpLimit-M,DownLimit-M,SPEC-O,UpLimit-O,DownLimit-O,SPEC-N,UpLimit-N,DownLimit-N,RawUp,up,up,up,up,up,up,up,up,RawDown,outer,outer,outer,outer,down,down,down,inner,ped1,ped1,ped1,inner,down,inner,ped1,ped1,down,inner,RawUpSTATUS,up,up,up,up,up,up,up,up,RawDownSTATUS,outer,outer,outer,outer,down,down,down,inner,ped1,ped1,ped1,inner,down,inner,ped1,ped1,down,inner,RawUpGT,up,up,up,up,up,up,up,up,RawDownGT,outer,outer,outer,outer,down,down,down,inner,ped1,ped1,ped1,inner,down,inner,ped1,ped1,down,inner,
20181029-165656,20181029-165739,NG,|下表面轮廓度 -6.129 超差|,43.27,,A117NoFin,LeftStation,SPC,-10.619,0.171,0.008,-6.129,0.021,5.358,SPC MIN,-10.619,-10.604,-0.005,-6.129,-0.028,5.145,SPC MAX,-10.446,-10.433,0.003,-5.947,0.021,5.358,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.619,0.171,0.008,-6.129,0.021,5.358,SPCMIN,-10.619,-10.604,-0.005,-6.129,-0.028,5.145,SPCMAX,-10.446,-10.433,0.003,-5.947,0.021,5.358,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.410,-10.506,-10.532,-10.486,-10.402,-10.419,-10.462,-10.439,RawDown,5.394,5.331,5.272,5.226,-6.055,-6.045,-5.962,0.059,0.051,0.044,0.057,0.032,-5.928,0.023,0.046,0.048,-5.904,0.061,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.410,2.514,2.417,2.363,2.378,2.399,2.369,2.342,RawDownGT,2.224,2.211,1.895,1.799,2.503,2.554,2.705,2.124,2.759,2.781,2.779,2.126,2.848,2.211,2.811,2.800,2.831,2.220,
20181029-165758,20181029-165842,NG,|上表面轮廓度 -10.742 超差|下表面轮廓度 -6.172 超差|,43.27,,A117NoFin,LeftStation,SPC,-10.742,0.176,0.005,-6.172,-0.009,5.300,SPC MIN,-10.742,-10.659,-0.002,-6.172,-0.040,5.070,SPC MAX,-10.481,-10.484,0.003,-6.016,-0.009,5.300,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.742,0.176,0.005,-6.172,-0.009,5.300,SPCMIN,-10.742,-10.659,-0.002,-6.172,-0.040,5.070,SPCMAX,-10.481,-10.484,0.003,-6.016,-0.009,5.300,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.430,-10.582,-10.491,-10.470,-10.372,-10.427,-10.422,-10.405,RawDown,5.398,5.348,5.299,5.230,-6.023,-5.991,-5.921,0.090,0.110,0.102,0.110,0.078,-5.940,0.049,0.096,0.104,-5.910,0.089,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.431,2.591,2.376,2.347,2.348,2.407,2.329,2.307,RawDownGT,2.229,2.228,1.921,1.803,2.535,2.608,2.746,2.155,2.818,2.839,2.832,2.172,2.836,2.237,2.861,2.856,2.825,2.248,
20181029-165900,20181029-165943,NG,|上表面轮廓度 -10.705 超差|下表面轮廓度 -6.119 超差|,43.15,,A117NoFin,LeftStation,SPC,-10.705,0.173,0.010,-6.119,-0.003,5.316,SPC MIN,-10.705,-10.664,-0.007,-6.119,-0.043,5.112,SPC MAX,-10.501,-10.491,0.003,-5.978,-0.003,5.316,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.705,0.173,0.010,-6.119,-0.003,5.316,SPCMIN,-10.705,-10.664,-0.007,-6.119,-0.043,5.112,SPCMAX,-10.501,-10.491,0.003,-5.978,-0.003,5.316,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.482,-10.594,-10.584,-10.534,-10.463,-10.507,-10.494,-10.488,RawDown,5.335,5.288,5.228,5.224,-6.023,-6.024,-5.949,0.012,0.044,0.027,0.043,0.014,-5.977,-0.016,0.025,0.030,-5.945,0.018,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.482,2.602,2.469,2.411,2.439,2.487,2.401,2.391,RawDownGT,2.165,2.168,1.851,1.797,2.535,2.575,2.718,2.077,2.752,2.764,2.764,2.108,2.799,2.172,2.791,2.782,2.790,2.177,
20181029-165959,20181029-170042,NG,|下表面轮廓度 -6.117 超差|,42.81,,A117NoFin,LeftStation,SPC,-10.683,0.148,0.016,-6.117,-0.018,5.285,SPC MIN,-10.683,-10.642,-0.009,-6.117,-0.035,5.141,SPC MAX,-10.488,-10.493,0.007,-5.999,-0.018,5.285,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.683,0.148,0.016,-6.117,-0.018,5.285,SPCMIN,-10.683,-10.642,-0.009,-6.117,-0.035,5.141,SPCMAX,-10.488,-10.493,0.007,-5.999,-0.018,5.285,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.496,-10.560,-10.565,-10.494,-10.431,-10.457,-10.468,-10.434,RawDown,5.325,5.337,5.259,5.245,-6.012,-6.009,-5.931,0.043,0.064,0.057,0.082,0.066,-5.933,0.033,0.065,0.065,-5.949,0.024,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.497,2.569,2.450,2.371,2.407,2.437,2.375,2.336,RawDownGT,2.155,2.216,1.881,1.818,2.546,2.590,2.736,2.108,2.772,2.794,2.803,2.160,2.843,2.221,2.831,2.817,2.786,2.183,
20181029-170058,20181029-170141,NG,|下表面轮廓度 -6.121 超差|,43.31,,A117NoFin,LeftStation,SPC,-10.671,0.111,0.012,-6.121,-0.028,5.305,SPC MIN,-10.671,-10.612,-0.006,-6.121,-0.059,5.129,SPC MAX,-10.484,-10.501,0.006,-6.008,-0.028,5.305,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.671,0.111,0.012,-6.121,-0.028,5.305,SPCMIN,-10.671,-10.612,-0.006,-6.121,-0.059,5.129,SPCMAX,-10.484,-10.501,0.006,-6.008,-0.028,5.305,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.448,-10.535,-10.584,-10.567,-10.412,-10.436,-10.470,-10.480,RawDown,5.379,5.232,5.235,5.265,-6.001,-6.035,-5.953,0.054,0.062,0.042,0.048,0.008,-6.017,-0.046,0.029,0.060,-5.931,0.021,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.448,2.544,2.469,2.444,2.388,2.416,2.377,2.382,RawDownGT,2.210,2.112,1.858,1.838,2.557,2.564,2.714,2.119,2.770,2.779,2.770,2.102,2.759,2.142,2.795,2.812,2.804,2.180,
20181029-170200,20181029-170243,NG,|上表面轮廓度 -10.947 超差|上表面平行度 0.359 超差|下表面轮廓度 -6.276 超差|,42.95,,A117NoFin,LeftStation,SPC,-10.947,0.359,0.010,-6.276,-0.050,5.237,SPC MIN,-10.947,-10.872,-0.002,-6.276,-0.122,4.861,SPC MAX,-10.526,-10.513,0.007,-6.034,-0.050,5.237,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.947,0.359,0.010,-6.276,-0.050,5.237,SPCMIN,-10.947,-10.872,-0.002,-6.276,-0.122,4.861,SPCMAX,-10.526,-10.513,0.007,-6.034,-0.050,5.237,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.426,-10.536,-10.584,-10.486,-10.323,-10.379,-10.390,-10.343,RawDown,5.391,5.333,5.224,5.262,-5.937,-5.945,-5.812,0.144,0.219,0.215,0.224,0.125,-5.857,0.065,0.192,0.186,-5.849,0.117,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.427,2.545,2.469,2.362,2.299,2.359,2.297,2.246,RawDownGT,2.222,2.212,1.846,1.835,2.621,2.654,2.855,2.209,2.927,2.952,2.945,2.219,2.919,2.253,2.957,2.938,2.886,2.276,
20181029-170300,20181029-170343,NG,|上表面轮廓度 -10.806 超差|下表面轮廓度 -6.207 超差|,42.93,,A117NoFin,LeftStation,SPC,-10.806,0.239,0.006,-6.207,-0.033,5.297,SPC MIN,-10.806,-10.734,-0.003,-6.207,-0.079,5.007,SPC MAX,-10.516,-10.495,0.002,-5.995,-0.033,5.297,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.806,0.239,0.006,-6.207,-0.033,5.297,SPCMIN,-10.806,-10.734,-0.003,-6.207,-0.079,5.007,SPCMAX,-10.516,-10.495,0.002,-5.995,-0.033,5.297,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.503,-10.556,-10.534,-10.515,-10.459,-10.409,-10.349,-10.450,RawDown,5.310,5.289,5.279,5.238,-6.010,-5.931,-5.901,0.049,0.096,0.082,0.112,0.058,-5.907,-0.008,0.072,0.062,-5.947,-0.001,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.503,2.565,2.419,2.392,2.435,2.389,2.256,2.352,RawDownGT,2.140,2.169,1.902,1.811,2.548,2.668,2.766,2.114,2.804,2.819,2.833,2.152,2.869,2.180,2.838,2.814,2.788,2.158,
20181029-170400,20181029-170443,NG,|上表面轮廓度 -10.773 超差|下表面轮廓度 -6.177 超差|,43.20,,A117NoFin,LeftStation,SPC,-10.773,0.252,0.005,-6.177,-0.032,5.310,SPC MIN,-10.773,-10.733,-0.002,-6.177,-0.107,5.037,SPC MAX,-10.500,-10.481,0.003,-6.040,-0.032,5.310,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.773,0.252,0.005,-6.177,-0.032,5.310,SPCMIN,-10.773,-10.733,-0.002,-6.177,-0.107,5.037,SPCMAX,-10.500,-10.481,0.003,-6.040,-0.032,5.310,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.420,-10.516,-10.582,-10.468,-10.423,-10.507,-10.464,-10.388,RawDown,5.390,5.332,5.227,5.265,-6.027,-5.995,-5.949,0.029,0.118,0.138,0.151,0.061,-5.887,0.067,0.148,0.120,-5.951,0.071,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.420,2.524,2.467,2.345,2.399,2.487,2.371,2.290,RawDownGT,2.221,2.211,1.850,1.838,2.531,2.604,2.718,2.094,2.826,2.875,2.872,2.155,2.889,2.255,2.913,2.872,2.784,2.230,
20181029-170500,20181029-170543,NG,|上表面轮廓度 -10.853 超差|上表面平行度 0.269 超差|下表面轮廓度 -6.200 超差|,43.04,,A117NoFin,LeftStation,SPC,-10.853,0.269,0.016,-6.200,-0.066,5.256,SPC MIN,-10.853,-10.771,-0.005,-6.200,-0.127,4.972,SPC MAX,-10.526,-10.502,0.012,-6.005,-0.066,5.256,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.853,0.269,0.016,-6.200,-0.066,5.256,SPCMIN,-10.853,-10.771,-0.005,-6.200,-0.127,4.972,SPCMAX,-10.526,-10.502,0.012,-6.005,-0.066,5.256,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.414,-10.547,-10.674,-10.431,-10.360,-10.450,-10.483,-10.355,RawDown,5.419,5.371,5.150,5.261,-5.985,-6.018,-5.892,0.071,0.167,0.200,0.192,0.090,-5.834,0.095,0.199,0.181,-5.845,0.110,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.415,2.556,2.559,2.308,2.336,2.430,2.390,2.257,RawDownGT,2.250,2.251,1.773,1.834,2.573,2.581,2.775,2.136,2.875,2.937,2.913,2.184,2.942,2.283,2.964,2.933,2.890,2.269,
20181029-170559,20181029-170642,NG,|上表面轮廓度 -11.107 超差|上表面平行度 0.550 超差|下表面轮廓度 -6.421 超差|,43.32,,A117NoFin,LeftStation,SPC,-11.107,0.550,0.005,-6.421,0.008,5.390,SPC MIN,-11.107,-10.957,-0.003,-6.421,-0.051,4.697,SPC MAX,-10.456,-10.407,0.002,-5.973,0.008,5.390,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-11.107,0.550,0.005,-6.421,0.008,5.390,SPCMIN,-11.107,-10.957,-0.003,-6.421,-0.051,4.697,SPCMAX,-10.456,-10.407,0.002,-5.973,0.008,5.390,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.459,-10.579,-10.493,-10.562,-10.352,-10.317,-10.336,-10.408,RawDown,5.388,5.272,5.326,5.225,-5.979,-5.923,-5.810,0.173,0.148,0.101,0.142,0.135,-5.939,-0.036,0.047,0.062,-5.896,0.022,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.459,2.588,2.378,2.438,2.328,2.297,2.243,2.311,RawDownGT,2.218,2.152,1.948,1.798,2.579,2.676,2.857,2.238,2.856,2.838,2.864,2.229,2.837,2.152,2.812,2.814,2.839,2.181,
20181029-170703,20181029-170746,NG,|下表面轮廓度 -6.136 超差|,43.17,,A117NoFin,LeftStation,SPC,-10.629,0.181,0.008,-6.136,0.020,5.354,SPC MIN,-10.629,-10.613,-0.005,-6.136,-0.025,5.139,SPC MAX,-10.446,-10.433,0.003,-5.950,0.020,5.354,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.629,0.181,0.008,-6.136,0.020,5.354,SPCMIN,-10.629,-10.613,-0.005,-6.136,-0.025,5.139,SPCMAX,-10.446,-10.433,0.003,-5.950,0.020,5.354,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.404,-10.507,-10.538,-10.483,-10.398,-10.420,-10.464,-10.436,RawDown,5.397,5.335,5.270,5.226,-6.056,-6.047,-5.957,0.063,0.058,0.049,0.062,0.039,-5.925,0.029,0.052,0.053,-5.901,0.065,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.404,2.515,2.423,2.360,2.374,2.400,2.371,2.338,RawDownGT,2.227,2.214,1.893,1.799,2.502,2.552,2.710,2.128,2.766,2.786,2.783,2.133,2.851,2.217,2.817,2.805,2.834,2.224,
20181029-170810,20181029-170853,NG,|上表面轮廓度 -10.731 超差|下表面轮廓度 -6.165 超差|,43.17,,A117NoFin,LeftStation,SPC,-10.731,0.163,0.005,-6.165,-0.011,5.297,SPC MIN,-10.731,-10.648,-0.002,-6.165,-0.043,5.079,SPC MAX,-10.478,-10.485,0.003,-6.018,-0.011,5.297,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.731,0.163,0.005,-6.165,-0.011,5.297,SPCMIN,-10.731,-10.648,-0.002,-6.165,-0.043,5.079,SPCMAX,-10.478,-10.485,0.003,-6.018,-0.011,5.297,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.425,-10.585,-10.492,-10.468,-10.369,-10.429,-10.425,-10.404,RawDown,5.398,5.348,5.295,5.225,-6.027,-5.993,-5.922,0.090,0.108,0.103,0.109,0.075,-5.941,0.049,0.097,0.105,-5.911,0.089,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.426,2.593,2.377,2.345,2.345,2.409,2.332,2.307,RawDownGT,2.229,2.228,1.918,1.798,2.531,2.606,2.745,2.155,2.816,2.840,2.830,2.169,2.835,2.237,2.862,2.857,2.824,2.248,
20181029-170916,20181029-170959,NG,|下表面轮廓度 -6.118 超差|,43.23,,A117NoFin,LeftStation,SPC,-10.694,0.172,0.008,-6.118,-0.001,5.318,SPC MIN,-10.694,-10.654,-0.006,-6.118,-0.048,5.112,SPC MAX,-10.489,-10.482,0.002,-5.975,-0.001,5.318,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.694,0.172,0.008,-6.118,-0.001,5.318,SPCMIN,-10.694,-10.654,-0.006,-6.118,-0.048,5.112,SPCMAX,-10.489,-10.482,0.002,-5.975,-0.001,5.318,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.477,-10.583,-10.573,-10.522,-10.451,-10.496,-10.484,-10.477,RawDown,5.336,5.294,5.227,5.222,-6.022,-6.025,-5.949,0.006,0.045,0.028,0.043,0.014,-5.977,-0.015,0.027,0.030,-5.944,0.019,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.478,2.592,2.458,2.398,2.427,2.476,2.391,2.380,RawDownGT,2.166,2.174,1.849,1.795,2.536,2.574,2.718,2.071,2.753,2.765,2.765,2.108,2.799,2.173,2.792,2.782,2.791,2.178,
20181029-171015,20181029-171058,NG,|下表面轮廓度 -6.115 超差|,43.06,,A117NoFin,LeftStation,SPC,-10.671,0.136,0.017,-6.115,-0.018,5.283,SPC MIN,-10.671,-10.628,-0.010,-6.115,-0.034,5.143,SPC MAX,-10.478,-10.493,0.007,-5.999,-0.018,5.283,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.671,0.136,0.017,-6.115,-0.018,5.283,SPCMIN,-10.671,-10.628,-0.010,-6.115,-0.034,5.143,SPCMAX,-10.478,-10.493,0.007,-5.999,-0.018,5.283,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.492,-10.554,-10.567,-10.486,-10.417,-10.459,-10.467,-10.429,RawDown,5.332,5.336,5.246,5.242,-6.014,-6.018,-5.933,0.046,0.065,0.058,0.080,0.062,-5.934,0.034,0.066,0.068,-5.943,0.031,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.492,2.562,2.452,2.362,2.393,2.439,2.374,2.331,RawDownGT,2.163,2.215,1.869,1.815,2.544,2.581,2.734,2.111,2.773,2.795,2.802,2.156,2.842,2.222,2.831,2.820,2.792,2.190,
20181029-171119,20181029-171201,NG,|下表面轮廓度 -6.119 超差|,42.71,,A117NoFin,LeftStation,SPC,-10.670,0.114,0.012,-6.119,-0.028,5.308,SPC MIN,-10.670,-10.611,-0.006,-6.119,-0.060,5.130,SPC MAX,-10.481,-10.497,0.006,-6.006,-0.028,5.308,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.670,0.114,0.012,-6.119,-0.028,5.308,SPCMIN,-10.670,-10.611,-0.006,-6.119,-0.060,5.130,SPCMAX,-10.481,-10.497,0.006,-6.006,-0.028,5.308,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.449,-10.534,-10.579,-10.561,-10.408,-10.442,-10.465,-10.467,RawDown,5.384,5.236,5.236,5.266,-5.999,-6.036,-5.953,0.054,0.062,0.043,0.050,0.009,-6.016,-0.045,0.030,0.062,-5.928,0.023,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.450,2.542,2.464,2.437,2.384,2.422,2.372,2.370,RawDownGT,2.214,2.115,1.858,1.839,2.559,2.563,2.714,2.119,2.770,2.780,2.772,2.103,2.760,2.143,2.796,2.814,2.807,2.182,
20181029-171221,20181029-171304,NG,|上表面轮廓度 -10.942 超差|上表面平行度 0.363 超差|下表面轮廓度 -6.274 超差|,43.45,,A117NoFin,LeftStation,SPC,-10.942,0.363,0.010,-6.274,-0.051,5.237,SPC MIN,-10.942,-10.873,-0.002,-6.274,-0.121,4.861,SPC MAX,-10.516,-10.509,0.008,-6.034,-0.051,5.237,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.942,0.363,0.010,-6.274,-0.051,5.237,SPCMIN,-10.942,-10.873,-0.002,-6.274,-0.121,4.861,SPCMAX,-10.516,-10.509,0.008,-6.034,-0.051,5.237,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.423,-10.536,-10.576,-10.477,-10.313,-10.388,-10.389,-10.340,RawDown,5.391,5.332,5.227,5.265,-5.934,-5.940,-5.810,0.146,0.219,0.215,0.224,0.126,-5.857,0.064,0.190,0.186,-5.849,0.116,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.423,2.544,2.461,2.354,2.289,2.368,2.296,2.243,RawDownGT,2.222,2.212,1.850,1.838,2.624,2.659,2.857,2.211,2.927,2.952,2.945,2.220,2.919,2.252,2.956,2.938,2.886,2.275,
20181029-171320,20181029-171403,NG,|上表面轮廓度 -10.807 超差|下表面轮廓度 -6.207 超差|,43.01,,A117NoFin,LeftStation,SPC,-10.807,0.245,0.007,-6.207,-0.033,5.296,SPC MIN,-10.807,-10.744,-0.004,-6.207,-0.079,5.009,SPC MAX,-10.521,-10.499,0.003,-5.996,-0.033,5.296,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,SPC,-10.807,0.245,0.007,-6.207,-0.033,5.296,SPCMIN,-10.807,-10.744,-0.004,-6.207,-0.079,5.009,SPCMAX,-10.521,-10.499,0.003,-5.996,-0.033,5.296,SPEC,-10.50,0.200,-0.20,0.00,0.260,0.00,0.00,0.040,0.00,-6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.506,-10.568,-10.533,-10.527,-10.450,-10.423,-10.363,-10.452,RawDown,5.310,5.291,5.282,5.241,-6.009,-5.929,-5.900,0.048,0.097,0.082,0.114,0.060,-5.906,-0.008,0.073,0.064,-5.946,0.001,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,2.507,2.577,2.418,2.404,2.426,2.403,2.270,2.354,RawDownGT,2.140,2.171,1.905,1.814,2.549,2.670,2.767,2.113,2.805,2.819,2.835,2.154,2.870,2.180,2.839,2.816,2.789,2.160,
