StartTime,FinishTime,Status,Error,CT,Barcode,ProductType,Description,SPC,AB-fin up surface profile,J-pedestal flatness,M-vc down surface profile,O-inner standoff profile,N-outer standoff profile,SPCMIN,上表面轮廓度MIN,凸台平面度MIN,下表面轮廓度MIN,内螺柱轮廓度MIN,外螺柱轮廓度MIN,SPCMAX,上表面轮廓度MAX,凸台平面度MAX,下表面轮廓度MAX,内螺柱轮廓度MAX,外螺柱轮廓度MAX,SPEC,SPEC-AB,UpLimit-AB,DownLimit-AB,SPEC-J,UpLimit-J,DownLimit-J,SPEC-M,UpLimit-M,DownLimit-M,SPEC-O,UpLimit-O,DownLimit-O,SPEC-N,UpLimit-N,DownLimit-N,,RawUp,up,up,up,up,up,up,up,up,RawDown,ped1,ped1,ped1,ped1,ped1,inner,inner,inner,inner,down,down,down,down,down,outer,outer,outer,outer,RawUpSTATUS,up,up,up,up,up,up,up,up,RawDownSTATUS,ped1,ped1,ped1,ped1,ped1,inner,inner,inner,inner,down,down,down,down,down,outer,outer,outer,outer,RawUpGT,up,up,up,up,up,up,up,up,RawDownGT,ped1,ped1,ped1,ped1,ped1,inner,inner,inner,inner,down,down,down,down,down,outer,outer,outer,outer,
20181109-000136,20181109-000808,NG,上表面轮廓度 -67.160 超差|下表面轮廓度 -6.000 超差|,392.46,BarcodeTest,FullModule,LeftStation-A117FullModule-v1.11.8.22,SPC,-67.160,0.000,-6.000,-0.011,5.315,SPC MIN,-67.552,0.000,-6.000,-0.011,5.315,SPC MAX,-67.160,0.000,-6.000,-0.006,5.325,SPEC,-71.50,0.200,-0.20,0.00,0.040,0.00,6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,RawUp,-69.086,-69.022,-69.115,-69.180,-69.087,-69.061,-69.125,-69.151,RawDown,-1.850,-1.855,-1.801,-1.795,-1.825,-1.881,-1.894,-1.787,-1.773,-7.839,-7.855,-7.649,-7.633,-7.744,3.441,3.735,3.712,3.418,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,RawDownGT,0.200,0.200,0.200,0.200,0.200,0.300,0.300,0.300,0.300,0.200,0.200,0.200,0.200,0.200,0.300,0.300,0.300,0.300,
20181109-012911,20181109-012944,NG,上表面轮廓度 -67.160 超差|下表面轮廓度 -6.000 超差|,32.99,BarcodeTest,FullModule,LeftStation-A117FullModule-v1.11.8.22,SPC,-67.160,0.000,-6.000,-0.011,5.315,SPC MIN,-67.552,0.000,-6.000,-0.011,5.315,SPC MAX,-67.160,0.000,-6.000,-0.006,5.325,SPEC,-71.50,0.200,-0.20,0.00,0.040,0.00,6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,,RawUp,-69.086,-69.022,-69.115,-69.180,-69.087,-69.061,-69.125,-69.151,RawDown,-1.850,-1.855,-1.801,-1.795,-1.825,-1.881,-1.894,-1.787,-1.773,-7.839,-7.855,-7.649,-7.633,-7.744,3.441,3.735,3.712,3.418,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,RawDownGT,0.200,0.200,0.200,0.200,0.200,0.300,0.300,0.300,0.300,0.200,0.200,0.200,0.200,0.200,0.300,0.300,0.300,0.300,
