20180805-094036,20180805-094121,NG,,44.41,f6r8224016lk93w97,A117WithFin,LeftStation,0.234,0.222,70.647,0.369,RawUp,2.891,3.320,3.466,2.868,3.188,3.361,3.250,3.022,RawDown,2.608,2.682,2.630,2.557,2.804,2.468,2.612,2.767,2.546,
20180805-094321,20180805-094401,NG,,40.09,F6R822400XUK93W9T,A117WithFin,LeftStation,0.160,0.225,71.025,0.333,RawUp,2.926,3.340,3.327,2.901,3.095,3.262,3.320,3.177,RawDown,2.721,2.519,2.731,2.422,2.797,2.692,2.759,2.480,2.423,
20180805-094434,20180805-094514,NG,,39.92,F6R8224017NK93W92,A117WithFin,LeftStation,0.310,0.223,70.579,0.280,RawUp,2.947,3.499,3.441,2.921,3.378,3.538,3.312,3.093,RawDown,2.354,2.553,2.478,2.558,2.679,2.179,2.441,2.787,2.508,
20180805-094529,20180805-094609,NG,,39.90,,A117WithFin,LeftStation,0.083,0.163,70.687,0.233,RawUp,2.757,3.400,3.571,2.974,3.042,3.258,3.371,3.170,RawDown,2.708,2.560,2.762,2.507,2.771,2.664,2.715,2.496,2.401,
20180805-094626,20180805-094706,NG,,39.90,F6R822400UVK93W91,A117WithFin,LeftStation,0.062,0.223,70.825,0.300,RawUp,2.644,3.211,3.355,2.777,2.799,3.046,3.170,2.955,RawDown,2.840,2.619,2.898,2.558,2.922,2.864,3.063,2.593,2.507,
20180805-094754,20180805-094834,NG,,39.90,,A117WithFin,LeftStation,0.060,0.157,70.733,0.209,RawUp,2.854,3.424,3.706,3.083,3.050,3.258,3.427,3.216,RawDown,2.772,2.680,2.840,2.651,2.869,2.691,2.913,2.615,2.408,
20180805-094850,20180805-094930,NG,,40.15,F6R822400ZSK93W9P,A117WithFin,LeftStation,0.190,0.166,70.900,0.343,RawUp,3.152,3.330,3.365,2.857,3.237,3.297,3.212,3.055,RawDown,2.731,2.749,2.686,2.690,2.876,2.546,2.741,2.841,2.641,
20180805-094940,20180805-095020,NG,,40.05,F6R822400X3K93W9J,A117WithFin,LeftStation,0.088,0.121,70.794,0.199,RawUp,2.993,3.397,3.463,3.052,3.148,3.256,3.247,3.131,RawDown,2.830,2.794,2.881,2.798,2.935,2.657,2.885,2.807,2.527,
20180805-095037,20180805-095117,NG,,39.90,,A117WithFin,LeftStation,0.058,0.179,70.829,0.358,RawUp,2.789,3.328,3.391,2.846,3.010,3.194,3.226,3.038,RawDown,2.828,2.637,2.932,2.625,2.906,2.674,2.911,2.743,2.513,
20180805-095130,20180805-095210,NG,,39.90,F6R822401BYK93W9E,A117WithFin,LeftStation,0.158,0.189,70.920,0.309,RawUp,3.006,3.371,3.411,2.900,3.132,3.268,3.355,3.176,RawDown,2.648,2.383,2.678,2.397,2.712,2.535,2.799,2.427,2.272,
20180805-095238,20180805-095318,NG,,39.92,F6R822400ECK93W9S,A117WithFin,LeftStation,0.051,0.191,70.260,0.262,RawUp,2.716,3.124,3.234,2.784,2.890,3.021,3.051,2.897,RawDown,2.673,2.679,2.832,2.721,2.888,2.682,2.955,2.838,2.584,
20180805-095330,20180805-095410,NG,,39.90,F6R8224019NK93W9W,A117WithFin,LeftStation,0.094,0.206,71.057,0.370,RawUp,2.744,3.297,3.422,2.861,2.933,3.145,3.285,3.081,RawDown,2.825,2.561,2.783,2.443,2.840,2.692,2.847,2.491,2.363,
20180805-095431,20180805-095511,NG,,39.90,f6r825600erk93w92,A117WithFin,LeftStation,0.111,0.199,70.563,0.258,RawUp,2.710,3.244,3.386,2.838,2.947,3.115,3.131,2.888,RawDown,2.726,2.776,2.817,2.757,2.941,2.578,2.890,2.803,2.688,
20180805-095527,20180805-095606,NG,,39.90,F6R822400Z7K93W98,A117WithFin,LeftStation,0.300,0.215,70.327,0.252,RawUp,2.933,3.256,3.519,2.820,3.206,3.298,3.311,3.051,RawDown,2.522,2.558,2.658,2.639,2.796,2.418,2.268,2.610,2.541,
20180805-095628,20180805-095708,NG,,39.94,F6R8224013VK93W97,A117WithFin,LeftStation,0.191,0.206,70.809,0.257,RawUp,2.901,3.129,3.412,2.835,2.876,3.036,3.165,2.950,RawDown,2.818,2.703,2.888,2.708,2.969,2.718,2.977,2.762,2.542,
20180805-095720,20180805-095759,NG,,39.30,F6R822401A0K93W9F,A117WithFin,LeftStation,0.175,0.194,70.573,0.211,RawUp,2.840,3.287,3.522,2.834,3.086,3.246,3.307,3.064,RawDown,2.632,2.519,2.650,2.514,2.767,2.566,2.699,2.507,2.453,
20180805-095838,20180805-095918,NG,,39.97,F6R822400MNK93W9V,A117WithFin,LeftStation,0.141,0.197,70.424,0.250,RawUp,2.786,3.194,3.376,2.770,2.988,3.131,3.105,2.916,RawDown,2.636,2.631,2.735,2.604,2.817,2.611,2.735,2.695,2.549,
20180805-095929,20180805-100009,NG,,39.90,,A117WithFin,LeftStation,0.131,0.160,70.620,0.183,RawUp,2.730,3.256,3.564,2.802,2.922,3.115,3.249,2.995,RawDown,2.764,2.620,2.821,2.621,2.853,2.779,2.818,2.575,2.513,
20180805-100035,20180805-100115,NG,,39.88,f6r822400z4k93w9b,A117WithFin,LeftStation,0.126,0.237,70.626,0.292,RawUp,2.714,3.234,3.384,2.845,2.882,3.080,3.268,3.081,RawDown,2.631,2.447,2.660,2.395,2.750,2.746,2.813,2.437,2.364,
20180805-100125,20180805-100205,NG,,39.88,F6R822400UCK93W9J,A117WithFin,LeftStation,0.108,0.170,70.595,0.279,RawUp,2.818,3.217,3.395,2.855,2.939,3.091,3.127,2.948,RawDown,2.763,2.719,2.810,2.711,2.907,2.736,2.826,2.802,2.606,
20180805-111521,20180805-111607,NG,,46.10,,A117NoFin,LeftStation,0.087,0.260,10.361,0.368,RawUp,1.763,2.071,2.206,1.917,1.944,1.962,2.022,1.984,RawDown,2.795,2.672,2.765,2.755,2.978,2.745,2.918,2.914,2.594,
20180805-111620,20180805-111701,NG,,40.67,,A117NoFin,LeftStation,0.052,0.084,10.389,0.222,RawUp,1.769,2.178,2.268,1.883,1.937,2.076,2.097,1.999,RawDown,2.843,2.825,2.954,2.877,2.944,2.736,3.023,2.891,2.617,
