20180801-111124,20180801-111224,OK,,60.50,,A117NoFin,LeftStation,0.029,RawUp,1.809,1.836,1.877,1.922,1.977,2.009,2.050,2.061,2.012,1.972,1.910,1.861,1.824,1.788,RawDown,
20180801-111812,20180801-111907,OK,,55.15,,A117NoFin,LeftStation,0.028,RawUp,1.807,1.835,1.876,1.920,1.975,2.009,2.050,2.059,2.013,1.972,1.909,1.860,1.820,1.786,RawDown,
20180801-145839,20180801-150003,OK,,83.68,,A117NoFin,LeftStation,0.025,RawUp,1.875,1.918,1.973,2.031,2.098,2.149,2.203,2.416,2.464,2.523,2.584,2.656,2.706,2.765,2.965,3.014,3.073,3.135,3.210,3.263,3.324,RawDown,
20180801-150130,20180801-150249,OK,,78.37,,A117NoFin,LeftStation,0.027,RawUp,1.813,1.840,1.883,1.928,1.983,2.013,2.059,1.797,1.827,1.873,1.922,1.980,2.011,2.061,1.794,1.827,1.869,1.919,1.980,2.017,2.067,RawDown,
20180801-155903,20180801-160026,OK,,83.71,,A117NoFin,LeftStation,0.027,RawUp,1.813,1.841,1.882,1.928,1.982,2.012,2.058,1.798,1.828,1.873,1.923,1.981,2.011,2.061,1.794,1.827,1.870,1.919,1.980,2.019,2.067,RawDown,
20180801-160816,20180801-160901,OK,,45.43,,A117NoFin,LeftStation,0.029,RawUp,1.813,2.057,2.067,1.794,1.863,1.993,1.997,1.857,RawDown,
20180801-163046,20180801-163127,NG,,41.46,,A117NoFin,LeftStation,0.000,0.001,5.425,0.227,RawUp,-0.034,-0.034,-0.034,-0.034,-0.034,-0.034,-0.034,-0.034,RawDown,-0.023,-0.023,-0.023,-0.023,-0.023,-0.005,-0.005,-0.005,-0.005,
20180801-163219,20180801-163300,NG,,40.65,,A117NoFin,LeftStation,0.126,0.057,11.014,0.089,RawUp,1.820,2.125,2.210,1.941,2.007,1.998,2.016,1.991,RawDown,2.919,2.933,3.004,2.875,2.942,2.713,2.886,2.909,2.591,
20180801-163313,20180801-163353,NG,,40.65,,A117NoFin,LeftStation,0.053,0.107,11.373,0.030,RawUp,1.782,2.196,2.270,1.894,1.971,2.108,2.119,2.013,RawDown,2.989,3.098,3.064,2.925,2.921,2.740,3.005,2.871,2.620,
20180801-163408,20180801-163448,NG,,40.67,,A117NoFin,LeftStation,0.063,0.008,11.224,0.077,RawUp,1.752,2.126,2.251,1.930,1.899,2.058,2.073,2.003,RawDown,2.955,3.063,3.019,2.908,2.996,2.753,3.043,2.866,2.574,
20180801-163501,20180801-163542,NG,,40.70,,A117NoFin,LeftStation,0.086,0.021,11.324,0.022,RawUp,1.901,2.218,2.275,1.900,2.003,2.113,2.082,2.019,RawDown,2.905,3.035,3.002,2.883,2.976,2.644,2.956,2.889,2.588,
20180801-163555,20180801-163636,NG,,40.68,,A117NoFin,LeftStation,0.080,0.009,11.250,0.046,RawUp,1.811,2.155,2.258,1.900,1.961,2.063,2.051,1.980,RawDown,2.942,3.057,3.033,2.916,2.998,2.726,2.980,2.902,2.600,
20180801-163647,20180801-163728,NG,,40.65,,A117NoFin,LeftStation,0.044,0.002,11.287,0.053,RawUp,1.879,2.231,2.271,1.934,1.974,2.154,2.133,2.016,RawDown,2.889,3.008,2.994,2.868,2.943,2.663,2.952,2.851,2.578,
20180801-163743,20180801-163823,NG,,40.67,,A117NoFin,LeftStation,0.165,0.027,11.499,0.039,RawUp,1.973,2.111,2.325,1.980,2.035,2.049,2.065,2.058,RawDown,2.880,3.043,3.018,2.860,2.929,2.588,2.963,2.869,2.524,
20180801-163837,20180801-163918,NG,,40.68,,A117NoFin,LeftStation,0.078,0.027,11.723,0.153,RawUp,1.763,2.140,2.241,1.917,1.952,2.083,2.104,1.919,RawDown,2.910,3.093,3.066,2.834,2.997,2.751,3.070,2.920,2.606,
20180801-163930,20180801-164006,NG,,36.16,,A117NoFin,LeftStation,0.147,0.013,11.208,0.102,RawUp,2.437,2.840,2.224,1.857,2.516,2.564,2.263,2.253,RawDown,2.484,2.602,2.749,2.646,2.629,2.205,2.417,2.704,2.458,
