StartTime,FinishTime,Status,Error,CT,Barcode,ProductType,Description,SPC,AB-fin up surface profile,J-pedestal flatness,M-vc down surface profile,O-inner standoff profile,N-outer standoff profile,SPEC,SPEC-AB,UpLimit-AB,DownLimit-AB,SPEC-J,UpLimit-J,DownLimit-J,SPEC-M,UpLimit-M,DownLimit-M,SPEC-O,UpLimit-O,DownLimit-O,SPEC-N,UpLimit-N,DownLimit-N,RawUp,up,up,up,up,RawDown,ped1,ped1,ped1,ped1,ped1,inner,inner,inner,inner,RawUpSTATUS,up,up,up,up,RawDownSTATUS,ped1,ped1,ped1,ped1,ped1,inner,inner,inner,inner,RawUpGT,up,up,up,up,RawDownGT,ped1,ped1,ped1,ped1,ped1,inner,inner,inner,inner,
20180910-203445,20180910-203511,NG,|上表面轮廓度 -64.161 超差|下表面轮廓度 0.000 超差|外螺柱轮廓度 0.000 超差|,25.88,,A117WithFin,LeftStation,SPC,-64.161,0.000,0.000,-0.015,0.000,SPEC,-71.50,0.200,-0.20,0.00,0.040,0.00,6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-67.318,-67.207,-67.176,-67.064,RawDown,-2.789,-2.904,-2.787,-2.668,-2.791,-2.804,-2.919,-2.802,-2.684,RawUpSTATUS,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,RawUpGT,-0.031,-0.031,-0.031,-0.031,RawDownGT,-0.024,-0.024,-0.024,-0.024,-0.024,0.001,0.000,0.000,0.000,
20180910-203521,20180910-203547,NG,|上表面轮廓度 -70.503 超差|下表面轮廓度 0.000 超差|外螺柱轮廓度 0.000 超差|,25.84,,A117WithFin,LeftStation,SPC,-70.503,0.001,0.000,-0.013,0.000,SPEC,-71.50,0.200,-0.20,0.00,0.040,0.00,6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-70.498,-70.500,-70.495,-70.495,RawDown,0.005,0.008,0.007,0.006,0.006,0.004,0.003,-0.006,-0.008,RawUpSTATUS,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,RawUpGT,3.149,3.263,3.289,3.401,RawDownGT,2.771,2.889,2.771,2.651,2.774,2.809,2.923,2.797,2.676,
20180910-203758,20180910-203823,OK,,25.85,,A117WithFin,LeftStation,SPC,-70.507,0.001,-0.017,SPEC,-70.50,0.200,-0.20,0.00,0.040,0.00,0.00,0.150,-0.15,RawUp,-70.498,-70.498,-70.494,-70.494,RawDown,0.008,0.011,0.009,0.007,0.008,0.002,0.000,-0.006,-0.010,RawUpSTATUS,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,RawUpGT,3.150,3.261,3.288,3.399,RawDownGT,2.774,2.891,2.773,2.652,2.776,2.807,2.920,2.796,2.674,
20180910-204255,20180910-204349,NG,|上表面轮廓度 -4.497 超差|上表面平行度 1.239 超差|下表面轮廓度 -6.001 超差|,53.72,,A117NoFin,LeftStation,SPC,-4.497,1.239,0.000,-6.001,-0.013,5.316,SPEC,-10.50,0.200,-0.20,0.26,0.260,0.00,0.00,0.040,0.00,6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-8.507,-8.092,-7.690,-8.106,-8.326,-8.113,-7.875,-8.088,RawDown,-2.783,-2.630,-2.774,-2.926,-2.778,-8.908,-8.468,-9.059,-9.499,-8.982,-2.799,-2.510,-2.782,-3.070,2.464,1.722,2.208,2.950,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,-0.032,RawDownGT,-0.024,-0.024,-0.024,-0.023,-0.023,-0.024,-0.024,-0.024,-0.023,-0.023,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,
20180910-204426,20180910-204520,NG,|上表面轮廓度 -9.340 超差|上表面平行度 0.814 超差|下表面轮廓度 -5.930 超差|外螺柱轮廓度 6.054 超差|,53.71,,A117NoFin,LeftStation,SPC,-9.340,0.814,0.005,-5.930,0.101,6.054,SPEC,-10.50,0.200,-0.20,0.26,0.260,0.00,0.00,0.040,0.00,6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.335,-10.495,-9.855,-9.985,-10.462,-10.560,-10.248,-10.202,RawDown,-0.185,-0.066,-0.192,-0.321,-0.190,-6.188,-5.861,-5.826,-6.408,-6.154,-0.166,0.049,-0.182,-0.329,5.098,4.813,5.540,5.448,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,1.796,2.372,2.134,1.848,2.105,2.416,2.341,2.082,RawDownGT,2.574,2.540,2.559,2.583,2.565,2.697,2.584,3.210,3.068,2.805,2.636,2.563,2.604,2.744,2.638,3.094,3.336,2.502,
20180910-204700,20180910-204754,NG,|上表面轮廓度 -10.035 超差|下表面轮廓度 -5.987 超差|,54.29,,A117NoFin,LeftStation,SPC,-10.035,0.269,0.013,-5.987,0.040,5.226,SPEC,-10.50,0.200,-0.20,0.26,0.260,0.00,0.00,0.040,0.00,6.00,0.100,-0.10,0.00,0.150,-0.15,5.33,0.150,-0.15,RawUp,-10.269,-10.103,-9.760,-10.069,-10.235,-10.172,-9.934,-10.008,RawDown,-0.004,0.108,0.139,0.001,0.061,-6.002,-5.738,-5.685,-5.990,-5.714,-0.035,0.170,0.195,0.001,5.210,5.180,5.556,5.522,RawUpSTATUS,False,False,False,False,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,RawUpGT,1.730,1.980,2.038,1.932,1.877,2.028,2.028,1.888,RawDownGT,2.755,2.715,2.890,2.905,2.816,2.883,2.707,3.351,3.487,3.245,2.767,2.685,2.981,3.074,2.750,3.461,3.352,2.577,
20180910-205013,20180910-205039,OK,,26.50,,A117WithFin,LeftStation,SPC,-70.504,0.000,-0.014,SPEC,-70.50,0.200,-0.20,0.00,0.040,0.00,0.00,0.150,-0.15,RawUp,-70.498,-70.498,-70.490,-70.491,RawDown,0.007,0.009,0.008,0.006,0.008,0.002,0.003,-0.005,-0.008,RawUpSTATUS,False,False,False,False,RawDownSTATUS,False,False,False,False,False,False,False,False,False,RawUpGT,3.149,3.261,3.284,3.397,RawDownGT,2.773,2.890,2.772,2.651,2.775,2.807,2.923,2.798,2.676,
