StartTime,FinishTime,Status,Error,CT,Barcode,ProductType,Description,SPC,B-CONDENSER FLATNESS,A-PEDESTAL FLATNESS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,E-HEIGHT FROM PEDESTAL TO BOTTOM OF FINS,I-HEIGHT DIFFERENCE BTW PEDESTAL TO STANDOFFS,I-HEIGHT DIFFERENCE BTW PEDESTAL TO STANDOFFS,I-HEIGHT DIFFERENCE BTW PEDESTAL TO STANDOFFS,I-HEIGHT DIFFERENCE BTW PEDESTAL TO STANDOFFS,I-HEIGHT DIFFERENCE BTW PEDESTAL TO STANDOFFS,SPEC,SPEC-B,UpLimit-B,DownLimit-B,SPEC-A,UpLimit-A,DownLimit-A,SPEC-E,UpLimit-E,DownLimit-E,SPEC-E,UpLimit-E,DownLimit-E,SPEC-E,UpLimit-E,DownLimit-E,SPEC-E,UpLimit-E,DownLimit-E,SPEC-E,UpLimit-E,DownLimit-E,SPEC-E,UpLimit-E,DownLimit-E,SPEC-E,UpLimit-E,DownLimit-E,SPEC-E,UpLimit-E,DownLimit-E,SPEC-E,UpLimit-E,DownLimit-E,SPEC-I,UpLimit-I,DownLimit-I,SPEC-I,UpLimit-I,DownLimit-I,SPEC-I,UpLimit-I,DownLimit-I,SPEC-I,UpLimit-I,DownLimit-I,SPEC-I,UpLimit-I,DownLimit-I,RawUp,up,up,up,up,up,up,up,up,RawDown,cpu,cpu,cpu,cpu,cpu,pin,pin,pin,pin,RawUpGT,up,up,up,up,up,up,up,up,RawDownGT,cpu,cpu,cpu,cpu,cpu,pin,pin,pin,pin,
20180824-165236,20180824-165304,ERROR,GeometryCalcError,28.52,BarcodeTest,A117NoFin,LeftStation,SPC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,SPEC,0.00,0.260,0.00,0.00,0.100,0.00,10.50,0.300,-0.30,10.50,0.300,-0.30,10.50,0.300,-0.30,10.50,0.300,-0.30,10.50,0.300,-0.30,10.50,0.300,-0.30,10.50,0.300,-0.30,10.50,0.300,-0.30,10.50,0.300,-0.30,0.00,0.100,-0.10,0.00,0.100,-0.10,0.00,0.100,-0.10,0.00,0.100,-0.10,0.00,0.100,-0.10,RawUp,-8.503,-8.278,-8.219,-8.445,-8.418,-8.330,-8.305,-8.393,RawDown,-2.576,-2.719,-2.680,-2.537,-2.628,-2.230,-2.535,-2.452,-2.146,RawUpGT,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,RawDownGT,0.200,0.200,0.200,0.200,0.200,0.300,0.300,0.300,0.300,
