20180727-095050,20180727-095202,NG,,71.59,F6R822400LZK93W9M,A117WithFin,LeftStation,0.162,0.041,71.012,0.892,RawUp,1.414,2.002,2.081,1.648,1.745,1.914,1.915,1.720,RawDown,1.568,1.767,1.833,1.655,1.741,1.147,1.215,1.242,1.014,
20180727-100939,20180727-101050,NG,,71.17,,A117WithFin,LeftStation,0.000,0.000,66.144,0.132,RawUp,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,RawDown,-0.024,-0.024,-0.024,-0.024,-0.024,0.001,0.001,0.001,0.001,
20180727-132210,20180727-132321,NG,,71.17,,A117WithFin,LeftStation,0.000,0.000,10066.176,0.140,RawUp,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,RawDown,-0.022,-0.021,-0.021,-0.021,-0.021,-0.006,-0.006,-0.006,-0.006,
20180727-144041,20180727-144152,NG,,71.18,,A117WithFin,LeftStation,0.000,0.000,74.244,0.038,RawUp,-0.034,-0.034,-0.034,-0.034,-0.034,-0.034,-0.034,-0.034,RawDown,-0.021,-0.021,-0.021,-0.021,-0.021,-0.003,-0.003,-0.003,-0.003,
20180727-144202,20180727-144311,NG,,69.37,F6R822400LZK93W9M,A117WithFin,LeftStation,0.118,0.021,80.062,0.417,RawUp,1.430,2.015,2.096,1.592,1.722,1.929,1.921,1.756,RawDown,2.723,2.876,2.939,2.782,2.850,2.584,2.650,2.688,2.456,
20180727-151244,20180727-151320,NG,,36.34,,A117WithFin,LeftStation,0.000,0.000,74.245,0.039,RawUp,-0.033,-0.033,-0.033,-0.033,-0.033,-0.033,-0.033,-0.033,RawDown,-0.022,-0.022,-0.022,-0.022,-0.022,-0.004,-0.004,-0.004,-0.004,
20180727-151356,20180727-151428,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.022,80.067,0.418,RawUp,1.430,2.012,2.094,1.593,1.723,1.928,1.924,1.757,RawDown,2.717,2.873,2.935,2.777,2.847,2.580,2.650,2.686,2.456,
20180727-151428,20180727-151500,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.023,80.070,0.418,RawUp,1.431,2.014,2.094,1.592,1.723,1.927,1.921,1.755,RawDown,2.717,2.873,2.936,2.777,2.848,2.580,2.650,2.687,2.456,
20180727-151500,20180727-151533,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.023,80.066,0.415,RawUp,1.432,2.014,2.094,1.594,1.724,1.927,1.921,1.756,RawDown,2.715,2.871,2.934,2.776,2.847,2.581,2.650,2.688,2.457,
20180727-151533,20180727-151605,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.114,0.022,80.070,0.416,RawUp,1.434,2.014,2.093,1.592,1.721,1.927,1.921,1.754,RawDown,2.716,2.873,2.936,2.777,2.847,2.581,2.651,2.689,2.459,
20180727-151605,20180727-151637,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.117,0.023,80.070,0.414,RawUp,1.434,2.014,2.095,1.592,1.724,1.927,1.922,1.757,RawDown,2.716,2.872,2.935,2.777,2.848,2.581,2.652,2.690,2.460,
20180727-151638,20180727-151710,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.023,80.069,0.414,RawUp,1.434,2.014,2.094,1.593,1.726,1.927,1.920,1.758,RawDown,2.716,2.872,2.935,2.776,2.847,2.582,2.652,2.690,2.460,
20180727-151710,20180727-151742,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.117,0.023,80.069,0.412,RawUp,1.435,2.015,2.094,1.594,1.725,1.928,1.920,1.757,RawDown,2.715,2.872,2.934,2.775,2.846,2.583,2.653,2.691,2.460,
20180727-151742,20180727-151815,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.117,0.023,80.070,0.415,RawUp,1.434,2.015,2.094,1.593,1.724,1.925,1.918,1.757,RawDown,2.716,2.873,2.935,2.776,2.847,2.581,2.652,2.690,2.458,
20180727-151815,20180727-151847,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.023,80.069,0.416,RawUp,1.433,2.016,2.095,1.592,1.725,1.923,1.918,1.757,RawDown,2.716,2.872,2.935,2.777,2.848,2.581,2.651,2.689,2.458,
20180727-151847,20180727-151919,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.022,80.068,0.415,RawUp,1.432,2.015,2.095,1.592,1.725,1.924,1.917,1.757,RawDown,2.716,2.872,2.934,2.776,2.846,2.581,2.651,2.688,2.457,
20180727-151920,20180727-151952,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.117,0.023,80.073,0.416,RawUp,1.433,2.016,2.095,1.595,1.723,1.924,1.918,1.755,RawDown,2.715,2.872,2.935,2.776,2.847,2.582,2.651,2.689,2.457,
20180727-151952,20180727-152024,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.114,0.022,80.069,0.414,RawUp,1.434,2.014,2.093,1.594,1.721,1.924,1.919,1.755,RawDown,2.716,2.872,2.935,2.775,2.846,2.583,2.652,2.690,2.458,
20180727-152025,20180727-152057,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.116,0.023,80.069,0.414,RawUp,1.434,2.014,2.094,1.594,1.722,1.923,1.916,1.755,RawDown,2.716,2.872,2.935,2.776,2.847,2.582,2.652,2.690,2.459,
20180727-152057,20180727-152129,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.116,0.023,80.069,0.414,RawUp,1.435,2.014,2.093,1.592,1.723,1.925,1.917,1.755,RawDown,2.714,2.870,2.934,2.774,2.845,2.580,2.651,2.689,2.457,
20180727-152129,20180727-152202,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.117,0.022,80.066,0.413,RawUp,1.433,2.014,2.093,1.593,1.723,1.925,1.919,1.756,RawDown,2.714,2.870,2.933,2.774,2.844,2.582,2.651,2.690,2.459,
20180727-152202,20180727-152234,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.118,0.022,80.072,0.415,RawUp,1.433,2.016,2.095,1.595,1.724,1.926,1.920,1.756,RawDown,2.712,2.870,2.933,2.774,2.844,2.580,2.651,2.688,2.457,
20180727-152234,20180727-152306,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.117,0.023,80.078,0.417,RawUp,1.434,2.017,2.095,1.594,1.724,1.925,1.920,1.756,RawDown,2.714,2.872,2.935,2.776,2.847,2.581,2.651,2.689,2.458,
20180727-152307,20180727-152339,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.117,0.022,80.077,0.415,RawUp,1.433,2.016,2.096,1.596,1.724,1.925,1.919,1.756,RawDown,2.714,2.872,2.935,2.775,2.845,2.582,2.652,2.690,2.459,
20180727-152339,20180727-152411,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.114,0.023,80.070,0.415,RawUp,1.437,2.016,2.095,1.593,1.724,1.923,1.918,1.756,RawDown,2.715,2.871,2.934,2.776,2.847,2.580,2.651,2.689,2.458,
20180727-152411,20180727-152444,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.024,80.073,0.414,RawUp,1.433,2.016,2.096,1.592,1.725,1.921,1.916,1.759,RawDown,2.715,2.872,2.935,2.776,2.848,2.581,2.653,2.691,2.459,
20180727-152444,20180727-152516,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.120,0.023,80.071,0.415,RawUp,1.435,2.017,2.097,1.593,1.727,1.923,1.917,1.759,RawDown,2.714,2.870,2.934,2.775,2.846,2.579,2.651,2.689,2.459,
20180727-152516,20180727-152548,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.024,80.075,0.415,RawUp,1.434,2.017,2.096,1.594,1.726,1.922,1.916,1.758,RawDown,2.714,2.871,2.935,2.775,2.847,2.581,2.652,2.690,2.458,
20180727-152549,20180727-152621,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.118,0.023,80.073,0.414,RawUp,1.435,2.017,2.096,1.593,1.726,1.923,1.917,1.757,RawDown,2.714,2.871,2.934,2.775,2.846,2.580,2.652,2.690,2.459,
20180727-152621,20180727-152653,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.120,0.023,80.075,0.415,RawUp,1.433,2.016,2.096,1.593,1.726,1.923,1.917,1.758,RawDown,2.713,2.871,2.934,2.775,2.847,2.580,2.652,2.690,2.459,
20180727-152653,20180727-152726,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.120,0.022,80.079,0.415,RawUp,1.434,2.018,2.098,1.592,1.727,1.924,1.917,1.758,RawDown,2.713,2.871,2.934,2.775,2.845,2.580,2.651,2.690,2.459,
20180727-152726,20180727-152758,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.119,0.023,80.072,0.413,RawUp,1.435,2.018,2.098,1.595,1.727,1.924,1.918,1.758,RawDown,2.715,2.871,2.934,2.775,2.846,2.581,2.652,2.690,2.459,
20180727-152758,20180727-152830,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.117,0.023,80.073,0.413,RawUp,1.437,2.019,2.098,1.595,1.727,1.925,1.919,1.757,RawDown,2.714,2.871,2.933,2.775,2.846,2.580,2.651,2.690,2.459,
20180727-152831,20180727-152903,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.113,0.023,80.075,0.414,RawUp,1.436,2.017,2.097,1.595,1.722,1.924,1.917,1.753,RawDown,2.714,2.872,2.934,2.775,2.847,2.581,2.653,2.690,2.459,
20180727-152903,20180727-152935,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.114,0.023,80.071,0.415,RawUp,1.435,2.013,2.093,1.596,1.721,1.926,1.918,1.753,RawDown,2.713,2.870,2.933,2.774,2.846,2.580,2.652,2.689,2.458,
20180727-152936,20180727-153008,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.114,0.023,80.071,0.415,RawUp,1.436,2.013,2.093,1.596,1.722,1.926,1.919,1.754,RawDown,2.712,2.870,2.933,2.775,2.845,2.580,2.652,2.689,2.458,
20180727-153008,20180727-153040,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.114,0.023,80.065,0.413,RawUp,1.436,2.012,2.091,1.595,1.722,1.926,1.920,1.753,RawDown,2.713,2.870,2.933,2.775,2.846,2.580,2.652,2.690,2.459,
20180727-153040,20180727-153112,NG,,32.11,F6R822400LZK93W9M,A117WithFin,LeftStation,0.114,0.023,80.067,0.414,RawUp,1.437,2.013,2.092,1.595,1.723,1.926,1.920,1.754,RawDown,2.713,2.870,2.933,2.775,2.846,2.579,2.651,2.689,2.458,
20180727-153113,20180727-153145,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.115,0.023,80.071,0.415,RawUp,1.436,2.012,2.092,1.597,1.722,1.925,1.919,1.754,RawDown,2.713,2.870,2.934,2.775,2.846,2.581,2.652,2.690,2.459,
20180727-153145,20180727-153217,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.113,0.022,80.072,0.414,RawUp,1.436,2.013,2.092,1.598,1.721,1.925,1.919,1.753,RawDown,2.712,2.870,2.933,2.773,2.844,2.581,2.652,2.690,2.459,
20180727-153218,20180727-153250,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.112,0.023,80.074,0.415,RawUp,1.437,2.016,2.096,1.595,1.721,1.925,1.918,1.754,RawDown,2.713,2.870,2.934,2.774,2.846,2.580,2.651,2.689,2.458,
20180727-153250,20180727-153322,NG,,32.09,F6R822400LZK93W9M,A117WithFin,LeftStation,0.113,0.022,80.074,0.414,RawUp,1.437,2.016,2.095,1.597,1.723,1.926,1.919,1.755,RawDown,2.711,2.869,2.932,2.772,2.842,2.580,2.650,2.688,2.457,
20180727-153322,20180727-153354,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.113,0.024,80.072,0.415,RawUp,1.437,2.015,2.094,1.596,1.722,1.925,1.918,1.753,RawDown,2.711,2.868,2.932,2.774,2.845,2.579,2.651,2.689,2.457,
20180727-153355,20180727-153427,NG,,32.10,F6R822400LZK93W9M,A117WithFin,LeftStation,0.113,0.023,80.075,0.414,RawUp,1.436,2.017,2.096,1.596,1.722,1.926,1.920,1.754,RawDown,2.712,2.870,2.933,2.774,2.845,2.580,2.651,2.690,2.459,
