20180730-085421,20180730-085506,NG,,45.02,,A117NoFin,RightStation,0.209,0.002,10.570,0.062,RawUp,1.852,1.235,1.289,1.823,1.810,1.616,1.563,1.763,RawDown,2.044,2.151,2.171,2.063,2.111,2.232,2.442,2.433,2.236,
20180730-085517,20180730-085556,NG,,39.22,,A117NoFin,RightStation,0.107,0.012,10.463,0.026,RawUp,1.915,1.355,1.266,1.836,1.816,1.524,1.449,1.768,RawDown,2.025,2.110,2.134,2.036,2.068,2.167,2.417,2.460,2.225,
20180730-085606,20180730-085645,NG,,39.27,,A117NoFin,RightStation,0.146,0.019,10.461,0.042,RawUp,1.789,1.375,1.283,1.786,1.750,1.441,1.430,1.753,RawDown,2.071,2.155,2.155,2.083,2.133,2.249,2.456,2.439,2.229,
20180730-085657,20180730-085736,NG,,39.27,,A117NoFin,RightStation,0.178,0.009,10.477,0.040,RawUp,1.876,1.279,1.297,1.785,1.800,1.497,1.477,1.799,RawDown,2.028,2.108,2.129,2.043,2.070,2.193,2.421,2.422,2.236,
20180730-085746,20180730-085825,NG,,39.27,,A117NoFin,RightStation,0.063,0.014,10.583,0.091,RawUp,1.856,1.370,1.295,1.794,1.723,1.470,1.429,1.692,RawDown,2.082,2.180,2.216,2.094,2.154,2.215,2.447,2.449,2.218,
20180730-085837,20180730-085916,NG,,39.28,,A117NoFin,RightStation,0.142,0.012,10.486,0.072,RawUp,1.817,1.429,1.387,1.788,1.816,1.534,1.507,1.776,RawDown,2.033,2.110,2.137,2.037,2.087,2.203,2.360,2.366,2.210,
20180730-085925,20180730-090005,NG,,39.25,,A117NoFin,RightStation,0.131,0.008,10.468,0.030,RawUp,1.568,1.338,1.583,1.735,1.660,1.497,1.533,1.722,RawDown,2.213,2.249,2.202,2.162,2.201,2.450,2.555,2.425,2.361,
20180730-090015,20180730-090054,NG,,39.20,,A117NoFin,RightStation,0.074,0.011,10.599,0.087,RawUp,1.891,1.424,1.296,1.826,1.697,1.533,1.436,1.706,RawDown,2.052,2.159,2.171,2.059,2.123,2.149,2.374,2.406,2.189,
20180730-090106,20180730-090145,NG,,39.22,,A117NoFin,RightStation,0.232,0.008,10.500,0.079,RawUp,2.062,1.387,1.338,1.820,1.965,1.570,1.610,1.856,RawDown,1.910,2.006,2.064,1.949,1.979,2.015,2.267,2.322,2.141,
20180730-090157,20180730-090236,NG,,39.28,,A117NoFin,RightStation,0.171,0.008,10.539,0.055,RawUp,1.586,1.279,1.372,1.748,1.654,1.508,1.478,1.728,RawDown,2.195,2.269,2.251,2.159,2.217,2.426,2.581,2.460,2.317,
20180730-090250,20180730-090329,NG,,39.28,,A117NoFin,RightStation,0.205,0.001,10.566,0.062,RawUp,1.876,1.230,1.267,1.829,1.811,1.611,1.548,1.759,RawDown,2.032,2.143,2.167,2.054,2.101,2.211,2.431,2.433,2.224,
20180730-090340,20180730-090419,NG,,39.31,,A117NoFin,RightStation,0.106,0.012,10.461,0.026,RawUp,1.894,1.365,1.278,1.826,1.804,1.523,1.449,1.758,RawDown,2.037,2.119,2.140,2.044,2.077,2.183,2.426,2.463,2.235,
20180730-090429,20180730-090509,NG,,39.25,,A117NoFin,RightStation,0.141,0.019,10.453,0.037,RawUp,1.784,1.374,1.276,1.783,1.739,1.431,1.420,1.742,RawDown,2.073,2.159,2.158,2.085,2.136,2.252,2.463,2.444,2.232,
20180730-090519,20180730-090558,NG,,39.19,,A117NoFin,RightStation,0.170,0.011,10.467,0.044,RawUp,1.700,1.305,1.471,1.758,1.721,1.498,1.539,1.781,RawDown,2.116,2.166,2.152,2.096,2.124,2.328,2.486,2.399,2.291,
20180730-090609,20180730-090648,NG,,39.28,,A117NoFin,RightStation,0.065,0.014,10.590,0.087,RawUp,1.678,1.408,1.471,1.752,1.643,1.476,1.489,1.668,RawDown,2.177,2.243,2.246,2.157,2.216,2.355,2.512,2.434,2.278,
20180730-090657,20180730-090737,NG,,39.23,,A117NoFin,RightStation,0.140,0.012,10.478,0.070,RawUp,1.859,1.413,1.336,1.790,1.828,1.524,1.480,1.772,RawDown,2.009,2.093,2.129,2.020,2.071,2.167,2.347,2.372,2.196,
20180730-090745,20180730-090825,NG,,39.31,,A117NoFin,RightStation,0.128,0.008,10.462,0.032,RawUp,1.554,1.322,1.567,1.728,1.647,1.483,1.518,1.710,RawDown,2.219,2.255,2.207,2.166,2.206,2.455,2.566,2.431,2.366,
20180730-090835,20180730-090914,NG,,39.27,,A117NoFin,RightStation,0.072,0.011,10.595,0.081,RawUp,1.870,1.418,1.299,1.815,1.684,1.527,1.435,1.697,RawDown,2.061,2.165,2.174,2.064,2.129,2.166,2.387,2.409,2.196,
20180730-090925,20180730-091004,NG,,39.28,,A117NoFin,RightStation,0.230,0.009,10.496,0.071,RawUp,1.701,1.454,1.680,1.738,1.812,1.583,1.740,1.822,RawDown,2.101,2.132,2.124,2.076,2.104,2.300,2.398,2.292,2.262,
20180730-091013,20180730-091052,NG,,39.28,,A117NoFin,RightStation,0.171,0.007,10.539,0.051,RawUp,1.624,1.270,1.330,1.747,1.669,1.507,1.462,1.728,RawDown,2.170,2.253,2.243,2.143,2.201,2.393,2.566,2.469,2.307,
20180730-091103,20180730-091142,NG,,39.25,,A117NoFin,RightStation,0.200,0.002,10.567,0.059,RawUp,1.774,1.251,1.352,1.797,1.767,1.609,1.578,1.743,RawDown,2.088,2.182,2.190,2.094,2.139,2.292,2.471,2.435,2.265,
20180730-091153,20180730-091232,NG,,39.22,,A117NoFin,RightStation,0.109,0.012,10.459,0.032,RawUp,1.613,1.414,1.547,1.769,1.687,1.533,1.556,1.736,RawDown,2.184,2.216,2.183,2.141,2.172,2.406,2.528,2.435,2.326,
20180730-091245,20180730-091324,NG,,39.27,,A117NoFin,RightStation,0.145,0.019,10.454,0.036,RawUp,1.744,1.362,1.295,1.775,1.720,1.424,1.425,1.736,RawDown,2.096,2.177,2.169,2.099,2.153,2.286,2.483,2.449,2.245,
20180730-091333,20180730-091413,NG,,39.28,,A117NoFin,RightStation,0.168,0.010,10.470,0.044,RawUp,1.852,1.266,1.294,1.781,1.778,1.484,1.467,1.783,RawDown,2.042,2.122,2.140,2.052,2.082,2.212,2.443,2.432,2.246,
20180730-091421,20180730-091501,NG,,39.31,,A117NoFin,RightStation,0.069,0.014,10.638,0.097,RawUp,1.897,1.365,1.294,1.801,1.734,1.466,1.418,1.691,RawDown,2.060,2.168,2.211,2.077,2.139,2.181,2.438,2.451,2.201,
20180730-091512,20180730-091552,NG,,39.23,,A117NoFin,RightStation,0.143,0.012,10.480,0.071,RawUp,1.848,1.415,1.348,1.789,1.827,1.528,1.489,1.775,RawDown,2.015,2.098,2.131,2.023,2.075,2.178,2.351,2.370,2.198,
20180730-091602,20180730-091641,NG,,39.27,,A117NoFin,RightStation,0.132,0.007,10.466,0.026,RawUp,1.678,1.288,1.440,1.748,1.695,1.470,1.467,1.715,RawDown,2.159,2.220,2.195,2.129,2.171,2.360,2.524,2.448,2.326,
20180730-091650,20180730-091729,NG,,39.25,,A117NoFin,RightStation,0.066,0.012,10.583,0.082,RawUp,1.834,1.415,1.371,1.811,1.665,1.526,1.461,1.697,RawDown,2.089,2.183,2.181,2.081,2.147,2.203,2.405,2.402,2.214,
20180730-091738,20180730-091817,NG,,39.20,,A117NoFin,RightStation,0.233,0.009,10.502,0.081,RawUp,2.062,1.380,1.329,1.818,1.964,1.564,1.604,1.851,RawDown,1.912,2.010,2.068,1.951,1.982,2.015,2.270,2.325,2.140,
20180730-091826,20180730-091905,NG,,39.30,,A117NoFin,RightStation,0.171,0.008,10.538,0.055,RawUp,1.534,1.278,1.414,1.739,1.628,1.500,1.485,1.722,RawDown,2.220,2.288,2.260,2.174,2.234,2.465,2.603,2.456,2.328,
20180730-091937,20180730-092018,NG,,40.90,,A117NoFin,RightStation,0.204,0.002,10.569,0.060,RawUp,1.593,1.284,1.541,1.767,1.691,1.622,1.655,1.731,RawDown,2.185,2.246,2.218,2.158,2.202,2.435,2.534,2.409,2.319,
20180730-092029,20180730-092108,NG,,39.43,,A117NoFin,RightStation,0.106,0.011,10.459,0.028,RawUp,1.640,1.377,1.497,1.775,1.689,1.513,1.528,1.732,RawDown,2.175,2.216,2.188,2.138,2.172,2.382,2.527,2.442,2.313,
20180730-092122,20180730-092201,NG,,39.23,,A117NoFin,RightStation,0.149,0.019,10.458,0.045,RawUp,1.665,1.387,1.379,1.763,1.693,1.433,1.461,1.736,RawDown,2.135,2.201,2.178,2.125,2.177,2.341,2.502,2.429,2.260,
20180730-092216,20180730-092255,NG,,39.51,,A117NoFin,RightStation,0.168,0.011,10.474,0.042,RawUp,1.762,1.295,1.388,1.765,1.748,1.493,1.505,1.781,RawDown,2.089,2.150,2.153,2.083,2.111,2.278,2.467,2.417,2.269,
20180730-092310,20180730-092349,NG,,39.56,,A117NoFin,RightStation,0.072,0.013,10.647,0.096,RawUp,1.684,1.406,1.510,1.762,1.648,1.476,1.501,1.678,RawDown,2.174,2.244,2.246,2.152,2.213,2.346,2.514,2.427,2.263,
20180730-092405,20180730-092444,NG,,39.23,,A117NoFin,RightStation,0.144,0.012,10.487,0.076,RawUp,1.805,1.418,1.387,1.786,1.808,1.523,1.500,1.770,RawDown,2.043,2.119,2.144,2.043,2.095,2.210,2.370,2.367,2.208,
20180730-092501,20180730-092540,NG,,39.30,,A117NoFin,RightStation,0.130,0.009,10.465,0.020,RawUp,1.913,1.263,1.263,1.831,1.807,1.480,1.412,1.762,RawDown,2.020,2.120,2.132,2.025,2.068,2.161,2.422,2.435,2.219,
20180730-092554,20180730-092633,NG,,39.25,,A117NoFin,RightStation,0.069,0.013,10.587,0.086,RawUp,1.871,1.418,1.342,1.817,1.680,1.526,1.448,1.700,RawDown,2.071,2.170,2.176,2.069,2.135,2.168,2.387,2.400,2.198,
20180730-092645,20180730-092725,NG,,39.20,,A117NoFin,RightStation,0.229,0.009,10.498,0.075,RawUp,1.665,1.457,1.723,1.738,1.796,1.583,1.757,1.820,RawDown,2.122,2.147,2.130,2.089,2.117,2.330,2.410,2.283,2.268,
20180730-092736,20180730-092816,NG,,39.22,,A117NoFin,RightStation,0.168,0.008,10.538,0.060,RawUp,1.626,1.270,1.329,1.750,1.664,1.498,1.450,1.725,RawDown,2.174,2.257,2.248,2.146,2.206,2.389,2.565,2.466,2.302,
20180730-092831,20180730-092911,NG,,39.22,,A117NoFin,RightStation,0.202,0.003,10.569,0.061,RawUp,1.623,1.275,1.513,1.775,1.700,1.617,1.640,1.732,RawDown,2.170,2.236,2.213,2.146,2.190,2.409,2.523,2.410,2.305,
20180730-092923,20180730-093002,NG,,39.28,,A117NoFin,RightStation,0.103,0.012,10.457,0.027,RawUp,1.609,1.384,1.531,1.775,1.674,1.513,1.541,1.731,RawDown,2.191,2.226,2.191,2.146,2.180,2.408,2.537,2.438,2.320,
20180730-093024,20180730-093103,NG,,39.30,,A117NoFin,RightStation,0.147,0.019,10.458,0.044,RawUp,1.718,1.359,1.307,1.774,1.706,1.415,1.426,1.732,RawDown,2.113,2.191,2.178,2.112,2.166,2.304,2.493,2.444,2.249,
20180730-093123,20180730-093202,NG,,39.30,,A117NoFin,RightStation,0.168,0.011,10.472,0.038,RawUp,1.725,1.297,1.437,1.763,1.731,1.493,1.523,1.781,RawDown,2.107,2.163,2.155,2.093,2.121,2.307,2.478,2.404,2.275,
20180730-093215,20180730-093254,NG,,39.23,,A117NoFin,RightStation,0.075,0.014,10.644,0.098,RawUp,1.901,1.367,1.291,1.799,1.734,1.463,1.411,1.690,RawDown,2.059,2.168,2.213,2.078,2.140,2.176,2.434,2.454,2.198,
20180730-093307,20180730-093347,NG,,39.22,,A117NoFin,RightStation,0.146,0.012,10.480,0.073,RawUp,1.791,1.409,1.380,1.781,1.798,1.514,1.492,1.767,RawDown,2.049,2.125,2.147,2.047,2.100,2.222,2.378,2.371,2.215,
20180730-093359,20180730-093438,NG,,39.17,,A117NoFin,RightStation,0.130,0.008,10.467,0.022,RawUp,1.556,1.330,1.573,1.724,1.649,1.484,1.521,1.711,RawDown,2.223,2.258,2.212,2.171,2.210,2.450,2.558,2.427,2.362,
20180730-093452,20180730-093532,NG,,39.23,,A117NoFin,RightStation,0.071,0.012,10.588,0.087,RawUp,1.961,1.418,1.278,1.836,1.727,1.536,1.428,1.717,RawDown,2.017,2.132,2.154,2.033,2.098,2.095,2.346,2.400,2.166,
20180730-093542,20180730-093621,NG,,39.25,,A117NoFin,RightStation,0.231,0.009,10.500,0.077,RawUp,1.648,1.464,1.733,1.727,1.789,1.581,1.757,1.814,RawDown,2.134,2.155,2.137,2.099,2.127,2.344,2.416,2.285,2.279,
20180730-093633,20180730-093712,NG,,39.27,,A117NoFin,RightStation,0.170,0.007,10.536,0.059,RawUp,1.590,1.253,1.343,1.744,1.645,1.485,1.449,1.718,RawDown,2.194,2.275,2.258,2.160,2.221,2.420,2.587,2.469,2.312,
20180730-093723,20180730-093802,NG,,39.25,,A117NoFin,RightStation,0.202,0.002,10.565,0.059,RawUp,1.620,1.265,1.510,1.775,1.698,1.610,1.635,1.731,RawDown,2.171,2.238,2.215,2.148,2.194,2.414,2.530,2.416,2.308,
20180730-093812,20180730-093852,NG,,39.23,,A117NoFin,RightStation,0.104,0.012,10.458,0.027,RawUp,1.612,1.376,1.521,1.776,1.674,1.507,1.534,1.725,RawDown,2.191,2.228,2.193,2.148,2.181,2.406,2.539,2.442,2.322,
20180730-093906,20180730-093945,NG,,39.19,,A117NoFin,RightStation,0.139,0.018,10.453,0.044,RawUp,1.765,1.360,1.279,1.779,1.726,1.420,1.417,1.735,RawDown,2.086,2.171,2.167,2.094,2.146,2.266,2.472,2.442,2.234,
20180730-093955,20180730-094034,NG,,39.20,,A117NoFin,RightStation,0.171,0.009,10.470,0.038,RawUp,1.876,1.258,1.275,1.790,1.792,1.481,1.460,1.790,RawDown,2.028,2.112,2.132,2.041,2.071,2.187,2.427,2.424,2.227,
20180730-094045,20180730-094124,NG,,39.25,,A117NoFin,RightStation,0.072,0.014,10.639,0.098,RawUp,1.788,1.384,1.387,1.773,1.687,1.463,1.447,1.677,RawDown,2.118,2.208,2.233,2.119,2.180,2.262,2.473,2.445,2.234,
20180730-094135,20180730-094214,NG,,39.25,,A117NoFin,RightStation,0.147,0.012,10.475,0.071,RawUp,1.768,1.399,1.384,1.777,1.784,1.506,1.490,1.759,RawDown,2.063,2.137,2.156,2.058,2.112,2.241,2.392,2.377,2.225,
20180730-094226,20180730-094305,NG,,39.27,,A117NoFin,RightStation,0.133,0.008,10.469,0.020,RawUp,1.882,1.274,1.293,1.819,1.797,1.487,1.426,1.757,RawDown,2.038,2.133,2.142,2.041,2.083,2.188,2.431,2.437,2.237,
20180730-094315,20180730-094354,NG,,39.22,,A117NoFin,RightStation,0.065,0.013,10.578,0.084,RawUp,1.809,1.421,1.412,1.813,1.656,1.532,1.481,1.702,RawDown,2.100,2.188,2.180,2.085,2.152,2.217,2.409,2.387,2.212,
20180730-094405,20180730-094444,NG,,39.20,,A117NoFin,RightStation,0.231,0.009,10.499,0.078,RawUp,1.683,1.456,1.698,1.734,1.804,1.584,1.747,1.820,RawDown,2.115,2.142,2.130,2.087,2.114,2.315,2.400,2.286,2.267,
20180730-094455,20180730-094534,NG,,39.20,,A117NoFin,RightStation,0.169,0.008,10.538,0.059,RawUp,1.622,1.260,1.328,1.751,1.663,1.495,1.449,1.725,RawDown,2.177,2.260,2.249,2.148,2.208,2.394,2.568,2.466,2.300,
20180730-094615,20180730-094654,NG,,39.25,,A117NoFin,RightStation,0.206,0.001,10.566,0.063,RawUp,1.651,1.259,1.474,1.778,1.710,1.611,1.625,1.732,RawDown,2.156,2.227,2.210,2.138,2.184,2.386,2.513,2.415,2.296,
