20180804-140920,20180804-141007,NG,,47.08,,A117NoFin,RightStation,0.101,0.290,10.550,0.641,RawUp,1.811,1.839,1.932,1.932,1.924,1.828,1.859,1.962,RawDown,1.818,1.709,1.519,1.477,1.904,2.173,2.162,2.218,2.084,
20180804-141018,20180804-141100,NG,,41.70,,A117NoFin,RightStation,0.077,0.130,10.576,0.441,RawUp,1.845,1.840,1.933,1.938,1.920,1.892,1.899,1.980,RawDown,1.853,1.833,1.686,1.614,1.864,2.144,2.285,2.192,2.069,
20180804-141110,20180804-141151,NG,,41.65,,A117NoFin,RightStation,0.083,0.265,10.521,0.476,RawUp,1.848,1.855,1.914,1.939,1.876,1.911,1.891,1.981,RawDown,1.775,1.777,1.633,1.517,1.911,2.140,2.264,2.167,2.031,
20180804-141202,20180804-141243,NG,,41.67,,A117NoFin,RightStation,0.093,0.228,10.528,0.381,RawUp,1.869,1.837,1.926,1.901,1.911,1.876,1.865,1.968,RawDown,1.781,1.808,1.700,1.676,1.956,2.120,2.276,2.220,2.078,
20180804-141254,20180804-141335,NG,,41.70,,A117NoFin,RightStation,0.086,0.216,10.562,0.440,RawUp,1.857,1.838,1.916,1.937,1.917,1.868,1.846,1.949,RawDown,1.834,1.819,1.731,1.605,1.936,2.149,2.263,2.221,2.056,
20180804-141346,20180804-141428,NG,,41.70,,A117NoFin,RightStation,0.055,0.220,10.629,0.483,RawUp,1.915,1.873,1.888,1.920,1.900,1.942,1.905,1.955,RawDown,1.819,1.794,1.681,1.555,1.907,2.103,2.249,2.197,2.067,
20180804-141437,20180804-141519,NG,,41.68,,A117NoFin,RightStation,0.127,0.260,10.580,0.451,RawUp,1.928,1.826,1.923,1.831,1.914,1.843,1.812,1.921,RawDown,1.802,1.856,1.727,1.611,1.966,2.102,2.280,2.276,2.132,
20180804-141532,20180804-141613,NG,,41.65,,A117NoFin,RightStation,0.080,0.266,10.362,0.391,RawUp,1.801,1.837,1.921,1.930,1.911,1.908,1.919,1.910,RawDown,1.742,1.735,1.745,1.609,1.941,2.182,2.344,2.232,2.084,
20180804-141624,20180804-141706,NG,,41.64,,A117NoFin,RightStation,0.165,0.319,10.606,0.609,RawUp,1.866,1.846,1.956,1.984,2.030,1.927,1.929,2.088,RawDown,1.722,1.690,1.524,1.340,1.850,2.102,2.190,2.087,1.973,
20180804-141717,20180804-141759,NG,,41.65,,A117NoFin,RightStation,0.079,0.230,10.596,0.462,RawUp,1.907,1.862,1.918,1.905,1.925,1.940,1.923,1.970,RawDown,1.807,1.787,1.644,1.548,1.908,2.119,2.226,2.169,2.062,
20180804-141812,20180804-141854,NG,,41.65,,A117NoFin,RightStation,0.098,0.287,10.549,0.644,RawUp,1.811,1.838,1.930,1.930,1.926,1.832,1.862,1.965,RawDown,1.818,1.706,1.520,1.477,1.900,2.175,2.164,2.220,2.087,
20180804-141903,20180804-141945,NG,,41.68,,A117NoFin,RightStation,0.080,0.130,10.577,0.443,RawUp,1.845,1.841,1.932,1.937,1.922,1.895,1.904,1.982,RawDown,1.855,1.834,1.686,1.613,1.864,2.146,2.285,2.194,2.070,
20180804-141954,20180804-142036,NG,,41.68,,A117NoFin,RightStation,0.082,0.265,10.522,0.476,RawUp,1.851,1.858,1.914,1.931,1.878,1.914,1.893,1.980,RawDown,1.774,1.780,1.631,1.519,1.911,2.138,2.263,2.171,2.033,
20180804-142045,20180804-142127,NG,,41.59,,A117NoFin,RightStation,0.094,0.228,10.529,0.389,RawUp,1.863,1.832,1.921,1.899,1.907,1.874,1.865,1.967,RawDown,1.784,1.810,1.700,1.675,1.957,2.126,2.283,2.225,2.081,
20180804-142136,20180804-142218,NG,,41.65,,A117NoFin,RightStation,0.096,0.219,10.566,0.448,RawUp,1.858,1.836,1.903,1.917,1.901,1.847,1.814,1.927,RawDown,1.843,1.835,1.744,1.621,1.951,2.152,2.280,2.250,2.069,
20180804-142231,20180804-142313,NG,,41.65,,A117NoFin,RightStation,0.055,0.221,10.631,0.484,RawUp,1.900,1.851,1.887,1.928,1.888,1.927,1.898,1.951,RawDown,1.829,1.799,1.692,1.559,1.915,2.114,2.264,2.201,2.066,
20180804-142323,20180804-142405,NG,,41.71,,A117NoFin,RightStation,0.127,0.262,10.583,0.456,RawUp,1.923,1.811,1.918,1.835,1.907,1.834,1.809,1.919,RawDown,1.805,1.856,1.727,1.608,1.968,2.105,2.286,2.276,2.130,
20180804-142417,20180804-142458,NG,,41.65,,A117NoFin,RightStation,0.076,0.265,10.359,0.389,RawUp,1.783,1.805,1.931,1.949,1.898,1.891,1.920,1.914,RawDown,1.747,1.730,1.752,1.606,1.942,2.192,2.358,2.223,2.073,
20180804-142746,20180804-142828,NG,,41.65,,A117NoFin,RightStation,0.166,0.318,10.607,0.611,RawUp,1.868,1.846,1.951,1.980,2.031,1.924,1.925,2.086,RawDown,1.722,1.692,1.521,1.340,1.849,2.101,2.189,2.089,1.977,
