20180724-104009,20180724-104043,NG,,33.65,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.183,0.000,70.287,-0.238,RawUp,2.031,1.914,1.960,2.214,2.155,2.094,1.958,1.988,RawDown,0.439,0.440,0.382,0.381,0.410,1.666,1.642,1.545,1.550,
20180724-104047,20180724-104116,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.184,0.001,70.288,-0.238,RawUp,2.029,1.913,1.959,2.213,2.156,2.094,1.957,1.986,RawDown,0.440,0.441,0.384,0.383,0.411,1.668,1.644,1.547,1.553,
20180724-104123,20180724-104153,NG,,29.56,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.184,0.000,70.287,-0.239,RawUp,2.028,1.913,1.959,2.214,2.153,2.093,1.957,1.986,RawDown,0.438,0.440,0.382,0.381,0.411,1.667,1.644,1.547,1.552,
20180724-104155,20180724-104225,NG,,29.59,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.183,0.000,70.287,-0.238,RawUp,2.029,1.912,1.960,2.213,2.151,2.091,1.956,1.985,RawDown,0.439,0.440,0.382,0.382,0.411,1.667,1.643,1.547,1.552,
20180724-104227,20180724-104257,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.183,0.000,70.282,-0.240,RawUp,2.028,1.911,1.960,2.213,2.150,2.091,1.956,1.985,RawDown,0.434,0.435,0.378,0.377,0.406,1.664,1.639,1.542,1.547,
20180724-104259,20180724-104328,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.183,0.000,70.285,-0.240,RawUp,2.028,1.912,1.960,2.214,2.151,2.090,1.957,1.986,RawDown,0.437,0.438,0.380,0.379,0.408,1.667,1.643,1.545,1.550,
20180724-104329,20180724-104359,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.183,0.000,70.283,-0.240,RawUp,2.032,1.915,1.959,2.214,2.151,2.090,1.956,1.986,RawDown,0.435,0.436,0.379,0.378,0.407,1.665,1.641,1.544,1.549,
20180724-104401,20180724-104430,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.000,70.285,-0.240,RawUp,2.032,1.916,1.961,2.216,2.151,2.091,1.957,1.986,RawDown,0.435,0.436,0.378,0.377,0.407,1.664,1.639,1.543,1.548,
20180724-104436,20180724-104506,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.184,0.000,70.290,-0.239,RawUp,2.026,1.917,1.961,2.215,2.152,2.092,1.957,1.987,RawDown,0.440,0.441,0.384,0.382,0.412,1.669,1.646,1.549,1.553,
20180724-104509,20180724-104538,NG,,29.53,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.000,70.286,-0.239,RawUp,2.029,1.917,1.960,2.215,2.153,2.093,1.956,1.985,RawDown,0.436,0.437,0.381,0.379,0.408,1.666,1.641,1.546,1.550,
20180724-104543,20180724-104612,NG,,29.61,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.186,0.000,70.288,-0.239,RawUp,2.029,1.918,1.960,2.216,2.152,2.092,1.956,1.985,RawDown,0.438,0.439,0.382,0.381,0.410,1.667,1.643,1.547,1.553,
20180724-104834,20180724-104903,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.000,70.287,-0.239,RawUp,2.030,1.917,1.961,2.216,2.153,2.094,1.958,1.986,RawDown,0.437,0.438,0.381,0.379,0.409,1.666,1.642,1.546,1.551,
20180724-104905,20180724-104935,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.000,70.283,-0.238,RawUp,2.032,1.918,1.960,2.214,2.155,2.096,1.957,1.985,RawDown,0.434,0.435,0.379,0.377,0.406,1.663,1.639,1.544,1.549,
20180724-105139,20180724-105208,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.000,70.287,-0.239,RawUp,2.029,1.917,1.961,2.214,2.153,2.093,1.957,1.985,RawDown,0.439,0.440,0.383,0.382,0.410,1.667,1.643,1.547,1.553,
20180724-105216,20180724-105245,NG,,29.58,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.000,70.285,-0.240,RawUp,2.029,1.917,1.962,2.215,2.154,2.094,1.957,1.985,RawDown,0.436,0.437,0.379,0.378,0.408,1.665,1.641,1.544,1.550,
20180724-105247,20180724-105317,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.189,0.000,70.287,-0.239,RawUp,2.030,1.917,1.961,2.215,2.155,2.096,1.955,1.982,RawDown,0.438,0.440,0.382,0.381,0.410,1.667,1.643,1.547,1.553,
20180724-105318,20180724-105348,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.187,0.001,70.287,-0.239,RawUp,2.029,1.916,1.960,2.215,2.156,2.096,1.955,1.984,RawDown,0.437,0.438,0.381,0.379,0.410,1.666,1.642,1.545,1.551,
20180724-105401,20180724-105431,NG,,29.55,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.187,0.000,70.285,-0.240,RawUp,2.029,1.917,1.961,2.215,2.155,2.095,1.956,1.984,RawDown,0.436,0.437,0.380,0.378,0.407,1.665,1.641,1.544,1.550,
20180724-105549,20180724-105619,OK,,29.55,C1D8186K93W09X1050-A00,A117WithFin,RightStation,0.132,0.022,70.500,-0.058,RawUp,2.127,2.002,2.015,2.281,2.032,2.057,2.138,2.216,RawDown,0.595,0.574,0.536,0.533,0.543,1.633,1.629,1.542,1.533,
20180724-105626,20180724-105656,OK,,29.55,C1D8186K93W09X1050-A00,A117WithFin,RightStation,0.128,0.022,70.502,-0.061,RawUp,2.120,1.995,2.018,2.284,2.031,2.055,2.141,2.220,RawDown,0.596,0.575,0.533,0.530,0.542,1.634,1.631,1.539,1.530,
20180724-105700,20180724-105730,OK,,29.53,C1D8186K93W09X1050-A00,A117WithFin,RightStation,0.129,0.022,70.504,-0.062,RawUp,2.120,1.995,2.020,2.286,2.031,2.055,2.143,2.222,RawDown,0.596,0.577,0.534,0.531,0.543,1.636,1.632,1.540,1.530,
