20180729-152804,20180729-152849,NG,,44.69,,A117NoFin,RightStation,0.211,0.002,10.572,0.054,RawUp,1.620,1.293,1.541,1.783,1.720,1.641,1.671,1.757,RawDown,2.174,2.234,2.207,2.149,2.193,2.429,2.528,2.407,2.323,
20180729-152900,20180729-152940,NG,,39.22,,A117NoFin,RightStation,0.132,0.014,10.475,-0.037,RawUp,1.746,1.386,1.379,1.818,1.755,1.543,1.514,1.766,RawDown,2.117,2.171,2.162,2.095,2.126,2.316,2.488,2.454,2.285,
20180729-152951,20180729-153030,NG,,39.22,,A117NoFin,RightStation,0.140,0.018,10.472,0.032,RawUp,1.704,1.450,1.476,1.776,1.747,1.507,1.539,1.785,RawDown,2.105,2.161,2.142,2.100,2.143,2.326,2.462,2.396,2.258,
20180729-153041,20180729-153120,NG,,39.20,,A117NoFin,RightStation,0.184,0.011,10.490,-0.049,RawUp,1.805,1.303,1.403,1.774,1.779,1.519,1.532,1.805,RawDown,2.073,2.135,2.143,2.074,2.097,2.267,2.453,2.413,2.273,
20180729-153130,20180729-153210,NG,,39.27,,A117NoFin,RightStation,0.095,0.014,10.471,0.080,RawUp,1.836,1.380,1.327,1.777,1.769,1.541,1.513,1.746,RawDown,2.076,2.142,2.175,2.085,2.129,2.236,2.403,2.394,2.235,
20180729-153223,20180729-153302,NG,,39.28,,A117NoFin,RightStation,0.145,0.012,10.482,0.071,RawUp,1.888,1.436,1.369,1.802,1.861,1.565,1.526,1.801,RawDown,1.998,2.078,2.117,2.013,2.060,2.159,2.328,2.359,2.198,
20180729-153314,20180729-153353,NG,,39.28,,A117NoFin,RightStation,0.168,0.009,10.480,-0.029,RawUp,1.900,1.302,1.352,1.817,1.837,1.537,1.483,1.796,RawDown,2.023,2.104,2.115,2.027,2.061,2.185,2.402,2.408,2.241,
20180729-153404,20180729-153443,NG,,39.28,,A117NoFin,RightStation,0.070,0.011,10.586,0.075,RawUp,1.776,1.454,1.429,1.822,1.667,1.559,1.510,1.723,RawDown,2.111,2.192,2.178,2.092,2.156,2.256,2.419,2.389,2.230,
20180729-153454,20180729-153534,NG,,39.22,,A117NoFin,RightStation,0.241,0.010,10.517,0.081,RawUp,2.145,1.401,1.331,1.872,2.025,1.599,1.632,1.901,RawDown,1.863,1.966,2.034,1.908,1.939,1.958,2.232,2.303,2.101,
20180729-153545,20180729-153624,NG,,39.20,,A117NoFin,RightStation,0.189,0.007,10.537,0.050,RawUp,1.632,1.309,1.375,1.755,1.700,1.548,1.509,1.768,RawDown,2.174,2.243,2.229,2.143,2.196,2.402,2.548,2.442,2.310,
20180729-153636,20180729-153715,NG,,39.23,,A117NoFin,RightStation,0.210,0.002,10.571,0.056,RawUp,1.833,1.236,1.317,1.828,1.801,1.618,1.578,1.767,RawDown,2.063,2.164,2.177,2.075,2.120,2.259,2.456,2.434,2.249,
20180729-153728,20180729-153807,NG,,39.25,,A117NoFin,RightStation,0.128,0.012,10.472,-0.030,RawUp,1.808,1.365,1.307,1.831,1.774,1.530,1.481,1.763,RawDown,2.087,2.154,2.158,2.078,2.111,2.263,2.466,2.463,2.265,
20180729-153819,20180729-153858,NG,,39.28,,A117NoFin,RightStation,0.132,0.018,10.469,0.033,RawUp,1.806,1.404,1.351,1.795,1.775,1.481,1.479,1.778,RawDown,2.060,2.137,2.138,2.073,2.118,2.245,2.437,2.419,2.230,
20180729-153909,20180729-153949,NG,,39.28,,A117NoFin,RightStation,0.175,0.010,10.485,-0.044,RawUp,1.867,1.279,1.318,1.790,1.794,1.504,1.490,1.800,RawDown,2.044,2.119,2.138,2.056,2.081,2.216,2.435,2.428,2.252,
