20180723-092237,20180723-092310,NG,,32.63,C1D8186K93W09X1252-A00,A117WithFin,RightStation,0.149,0.013,70.312,-0.129,RawUp,2.139,1.844,1.853,2.111,2.176,2.099,1.920,2.118,RawDown,0.492,0.518,0.460,0.433,0.463,1.621,1.614,1.519,1.505,
20180723-093149,20180723-093217,NG,,28.58,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.184,0.001,70.273,-0.221,RawUp,2.044,1.905,1.956,2.193,2.148,2.083,1.947,1.968,RawDown,0.441,0.442,0.392,0.392,0.418,1.656,1.640,1.552,1.561,
20180723-093223,20180723-093251,NG,,28.59,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.184,0.001,70.273,-0.224,RawUp,2.041,1.904,1.956,2.194,2.148,2.083,1.946,1.968,RawDown,0.441,0.442,0.391,0.391,0.417,1.658,1.643,1.553,1.561,
20180723-093300,20180723-093329,NG,,28.57,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.184,0.002,70.273,-0.222,RawUp,2.043,1.904,1.958,2.194,2.148,2.082,1.946,1.968,RawDown,0.440,0.442,0.391,0.392,0.418,1.657,1.641,1.551,1.560,
20180723-093330,20180723-093358,NG,,28.57,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.001,70.273,-0.225,RawUp,2.042,1.902,1.958,2.195,2.147,2.082,1.946,1.968,RawDown,0.440,0.442,0.391,0.391,0.417,1.659,1.643,1.552,1.561,
20180723-093524,20180723-093552,NG,,28.58,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.002,70.275,-0.223,RawUp,2.040,1.901,1.957,2.195,2.147,2.082,1.947,1.968,RawDown,0.442,0.444,0.392,0.392,0.419,1.658,1.642,1.552,1.561,
20180723-093607,20180723-093636,NG,,28.56,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.001,70.274,-0.223,RawUp,2.040,1.901,1.957,2.195,2.148,2.083,1.947,1.970,RawDown,0.441,0.443,0.392,0.391,0.418,1.658,1.642,1.551,1.560,
20180723-093649,20180723-093718,NG,,28.59,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.001,70.274,-0.222,RawUp,2.040,1.902,1.959,2.196,2.149,2.083,1.948,1.970,RawDown,0.440,0.442,0.391,0.390,0.417,1.656,1.641,1.550,1.559,
20180723-093725,20180723-093754,NG,,28.58,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.184,0.001,70.275,-0.223,RawUp,2.042,1.902,1.960,2.197,2.148,2.083,1.948,1.971,RawDown,0.440,0.442,0.391,0.390,0.417,1.657,1.641,1.551,1.559,
20180723-093759,20180723-093827,NG,,28.57,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.001,70.281,-0.223,RawUp,2.041,1.906,1.961,2.197,2.147,2.082,1.947,1.969,RawDown,0.445,0.447,0.395,0.395,0.422,1.662,1.648,1.556,1.565,
20180723-093830,20180723-093858,NG,,28.56,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.183,0.001,70.278,-0.223,RawUp,2.033,1.907,1.960,2.195,2.147,2.083,1.948,1.970,RawDown,0.445,0.447,0.395,0.395,0.421,1.662,1.646,1.555,1.563,
20180723-093902,20180723-093931,NG,,28.56,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.186,0.001,70.278,-0.225,RawUp,2.036,1.906,1.959,2.195,2.149,2.085,1.948,1.969,RawDown,0.444,0.446,0.395,0.395,0.420,1.663,1.647,1.555,1.565,
20180723-093933,20180723-094002,NG,,28.57,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.186,0.001,70.279,-0.225,RawUp,2.037,1.907,1.960,2.197,2.150,2.086,1.949,1.970,RawDown,0.444,0.446,0.395,0.394,0.420,1.663,1.647,1.556,1.565,
20180723-094005,20180723-094034,NG,,28.57,C1D8186K93W09X0420-A00,A117WithFin,RightStation,0.185,0.001,70.280,-0.224,RawUp,2.039,1.906,1.960,2.198,2.150,2.085,1.950,1.971,RawDown,0.443,0.446,0.394,0.394,0.420,1.661,1.645,1.554,1.564,
